Time,x,y,z
1,0.63,-1.54,0.28
2,0.70,-1.54,0.42
3,0.49,-1.75,0.35
4,0.49,-1.61,0.28
5,0.56,-1.54,0.42
6,0.70,-1.40,0.28
7,0.63,-1.68,0.28
8,0.70,-1.54,0.35
9,0.84,-1.68,0.35
10,0.42,-1.61,0.28
11,0.28,-1.61,0.21
12,0.35,-1.54,0.35
13,0.49,-1.47,0.49
14,0.56,-1.61,0.28
15,0.77,-1.75,0.35
16,0.77,-1.68,0.49
17,0.84,-1.68,0.49
18,0.35,-1.61,0.28
19,0.42,-1.54,0.35
20,0.14,-1.47,0.42
21,0.42,-1.61,0.49
22,0.49,-1.68,0.28
23,0.70,-1.75,0.35
24,0.77,-1.61,0.35
25,0.77,-1.54,0.56
26,0.21,-1.61,0.28
27,0.35,-1.61,0.28
28,0.35,-1.54,0.21
29,0.63,-1.54,0.42
30,0.63,-1.61,0.35
31,0.91,-1.61,0.28
32,0.77,-1.54,0.42
33,0.84,-1.54,0.42
34,0.28,-1.68,0.28
35,0.49,-1.54,0.49
36,0.28,-1.54,0.35
37,0.49,-1.61,0.42
38,0.42,-1.68,0.28
39,0.84,-1.61,0.35
40,0.63,-1.61,0.21
41,0.35,-1.54,0.63
42,0.21,-1.54,0.28
43,0.28,-1.47,0.42
44,0.42,-1.68,0.35
45,0.63,-1.68,0.21
46,0.70,-1.68,0.28
47,0.70,-1.54,0.35
48,0.56,-1.68,0.49
49,0.42,-1.61,0.42
50,0.42,-1.68,0.35
51,0.42,-1.61,0.42
52,0.84,-1.75,0.56
53,0.70,-1.68,0.35
54,0.77,-1.89,0.35
55,0.56,-1.61,0.42
56,0.70,-1.61,0.42
57,0.14,-1.61,0.21
58,0.49,-1.68,0.35
59,0.49,-1.54,0.28
60,0.77,-1.54,0.49
61,0.56,-1.68,0.35
62,0.77,-1.61,0.35
63,0.42,-1.54,0.42
64,0.56,-1.54,0.42
65,0.14,-1.61,0.35
66,0.56,-1.61,0.28
67,0.63,-1.61,0.42
68,0.98,-1.61,0.35
69,0.56,-1.82,0.21
70,0.77,-1.61,0.42
71,0.35,-1.47,0.42
72,0.35,-1.61,0.35
73,0.07,-1.68,0.21
74,0.28,-1.54,0.49
75,0.56,-1.54,0.28
76,0.91,-1.61,0.49
77,0.77,-1.82,0.35
78,0.77,-1.54,0.21
79,0.70,-1.61,0.35
80,0.77,-1.61,0.49
81,0.49,-1.68,0.21
82,0.49,-1.68,0.28
83,0.42,-1.61,0.49
84,0.42,-1.61,0.35
85,0.49,-1.68,0.21
86,0.70,-1.47,0.42
87,0.77,-1.61,0.42
88,0.56,-1.61,0.49
89,0.63,-1.75,0.28
90,0.42,-1.68,0.42
91,0.42,-1.61,0.56
92,0.28,-1.40,0.42
93,0.42,-1.54,0.28
94,0.70,-1.61,0.35
95,0.84,-1.68,0.49
