Time,x,y,z
1,0.56,-1.47,0.42
2,0.63,-1.61,0.56
3,0.49,-1.75,0.42
4,0.56,-1.61,0.35
5,0.56,-1.68,0.28
6,0.63,-1.54,0.42
7,0.63,-1.68,0.42
8,0.35,-1.82,0.14
9,0.63,-1.75,0.35
10,0.56,-1.68,0.35
11,0.77,-1.54,0.49
12,0.70,-1.68,0.42
13,0.70,-1.75,0.35
14,0.63,-1.89,0.35
15,0.63,-1.89,0.28
16,0.70,-1.82,0.28
17,0.70,-1.75,0.35
18,0.84,-1.68,0.56
19,0.63,-1.68,0.28
20,0.70,-1.75,0.35
21,0.70,-1.54,0.49
22,0.63,-1.68,0.35
23,0.63,-1.54,0.35
24,0.49,-1.61,0.28
25,0.56,-1.61,0.42
26,0.35,-1.40,0.21
27,0.49,-1.40,0.35
28,0.42,-1.40,0.35
29,0.42,-1.54,0.42
30,0.56,-1.40,0.42
31,0.42,-1.47,0.28
32,0.49,-1.47,0.35
33,0.35,-1.47,0.49
34,0.56,-1.40,0.42
35,0.42,-1.47,0.35
36,0.42,-1.54,0.28
37,0.42,-1.54,0.35
38,0.49,-1.61,0.42
39,0.63,-1.47,0.49
40,0.42,-1.61,0.21
41,0.42,-1.68,0.35
42,0.49,-1.61,0.35
43,0.63,-1.61,0.42
44,0.49,-1.61,0.35
45,0.56,-1.68,0.49
46,0.63,-1.54,0.35
47,0.42,-1.68,0.35
48,0.56,-1.61,0.28
49,0.56,-1.61,0.28
50,0.63,-1.61,0.49
51,0.49,-1.54,0.42
52,0.49,-1.61,0.35
53,0.56,-1.54,0.42
54,0.49,-1.47,0.28
55,0.70,-1.54,0.35
56,0.49,-1.54,0.28
57,0.63,-1.47,0.42
58,0.49,-1.54,0.28
59,0.49,-1.61,0.42
60,0.49,-1.54,0.35
61,0.49,-1.47,0.49
62,0.70,-1.54,0.35
63,0.42,-1.75,0.28
64,0.56,-1.68,0.42
65,0.56,-1.47,0.35
66,0.63,-1.47,0.42
67,0.56,-1.54,0.35
68,0.49,-1.61,0.28
69,0.49,-1.61,0.49
70,0.49,-1.54,0.42
71,0.56,-1.54,0.42
72,0.49,-1.61,0.35
73,0.56,-1.61,0.35
74,0.49,-1.68,0.35
75,0.42,-1.54,0.42
76,0.49,-1.54,0.35
77,0.42,-1.47,0.42
78,0.56,-1.40,0.42
79,0.21,-1.54,0.35
80,0.35,-1.54,0.49
81,0.28,-1.47,0.35
82,0.42,-1.40,0.42
83,0.42,-1.40,0.49
84,0.28,-1.54,0.28
85,0.35,-1.33,0.35
86,0.35,-1.47,0.28
87,0.42,-1.47,0.42
88,0.35,-1.40,0.42
89,0.42,-1.33,0.35
90,0.35,-1.40,0.35
91,0.42,-1.47,0.42
92,0.35,-1.40,0.35
93,0.42,-1.33,0.35
94,0.49,-1.47,0.35
95,0.35,-1.54,0.42
96,0.42,-1.54,0.49
97,0.35,-1.47,0.42
98,0.49,-1.47,0.42
99,0.42,-1.61,0.42
100,0.42,-1.40,0.28
101,0.49,-1.40,0.42
102,0.35,-1.68,0.28
103,0.56,-1.61,0.21
104,0.49,-1.61,0.35
105,0.56,-1.61,0.42
106,0.49,-1.61,0.35
107,0.49,-1.75,0.28
108,0.63,-1.68,0.49
109,0.63,-1.75,0.42
110,0.70,-1.61,0.42
111,0.63,-1.75,0.21
112,0.77,-1.75,0.35
113,0.56,-1.68,0.28
114,0.70,-1.75,0.35
115,0.70,-1.54,0.35
116,0.63,-1.75,0.42
117,0.77,-1.68,0.42
118,0.56,-1.82,0.28
119,0.63,-1.61,0.35
120,0.49,-1.61,0.42
121,0.70,-1.54,0.49
122,0.63,-1.61,0.28
123,0.35,-1.61,0.28
124,0.49,-1.61,0.35
125,0.49,-1.61,0.42
126,0.56,-1.54,0.35
127,0.42,-1.61,0.28
128,0.56,-1.61,0.28
129,0.49,-1.54,0.35
130,0.56,-1.61,0.28
131,0.56,-1.54,0.49
132,0.56,-1.54,0.35
133,0.56,-1.54,0.35
134,0.28,-1.61,0.28
135,0.56,-1.68,0.21
136,0.63,-1.61,0.28
137,0.49,-1.54,0.42
138,0.63,-1.40,0.42
139,0.28,-1.54,0.28
140,0.56,-1.54,0.35
141,0.56,-1.61,0.28
142,0.56,-1.54,0.35
143,0.56,-1.61,0.35
144,0.56,-1.61,0.42
145,0.63,-1.61,0.35
146,0.49,-1.75,0.35
147,0.49,-1.54,0.35
148,0.49,-1.61,0.42
149,0.63,-1.40,0.42
