Time,x,y,z
1,0.63,-1.47,0.35
2,0.77,-1.47,0.49
3,0.42,-1.68,0.21
4,0.49,-1.54,0.42
5,0.56,-1.61,0.35
6,0.63,-1.47,0.49
7,0.49,-1.68,0.21
8,0.63,-1.54,0.35
9,0.56,-1.54,0.42
10,0.63,-1.61,0.35
11,0.35,-1.68,0.14
12,0.56,-1.68,0.35
13,0.49,-1.61,0.28
14,0.56,-2.66,0.14
15,21.14,-0.70,1.12
16,-1.05,-7.28,2.87
17,6.58,-12.18,4.13
18,-1.54,2.87,-0.70
19,2.38,1.68,-1.75
20,0.07,-2.24,1.82
21,-1.33,-5.46,1.96
22,2.45,3.01,-16.66
23,0.42,-0.35,0.42
24,0.28,-1.61,0.28
25,0.63,-0.28,0.49
26,-0.49,16.03,0.21
27,-0.21,-1.82,0.07
28,0.14,-0.49,0.49
29,0.00,-2.03,0.49
30,0.07,-1.40,0.56
31,0.28,-0.98,0.42
32,0.42,-0.91,0.35
33,0.28,-1.40,0.42
34,0.14,-1.47,0.21
35,0.35,-1.54,0.42
36,0.35,-1.61,0.35
37,0.70,-1.61,0.49
38,0.49,-1.47,0.49
39,0.77,-1.54,0.35
40,0.63,-1.75,0.49
41,0.77,-1.75,0.49
42,0.42,-1.47,0.42
43,0.70,-1.82,0.42
44,0.77,-1.82,0.35
45,0.63,-1.61,0.21
46,0.42,-1.54,0.35
47,0.56,-1.61,0.28
48,0.63,-1.54,0.28
49,0.63,-1.75,0.35
50,0.49,-1.40,0.35
51,0.56,-1.19,0.42
52,0.42,-1.47,0.35
53,0.56,-1.40,0.42
54,0.35,-1.40,0.21
55,0.49,-1.68,0.35
56,0.42,-1.61,0.49
57,0.63,-1.47,0.42
58,0.63,-1.54,0.35
59,0.35,-1.61,0.28
60,0.49,-1.68,0.42
61,0.56,-1.68,0.42
62,0.63,-1.68,0.42
63,0.63,-1.68,0.49
64,0.35,-1.82,0.35
65,0.63,-1.68,0.42
66,0.70,-1.75,0.42
67,0.63,-1.75,0.21
68,0.84,-1.68,0.35
69,0.56,-1.75,0.28
70,0.56,-1.68,0.21
71,0.70,-1.61,0.28
72,0.63,-1.68,0.28
73,0.84,-1.68,0.42
74,0.63,-1.75,0.42
75,0.56,-1.75,0.49
76,0.63,-1.89,0.28
77,0.70,-1.75,0.42
78,0.77,-1.68,0.56
