Time,x,y,z
1,0.63,-1.61,0.42
2,0.56,-1.47,0.35
3,0.35,-1.68,0.21
4,0.49,-1.61,0.42
5,0.42,-1.61,0.35
6,0.63,-1.61,0.35
7,0.56,-1.54,0.35
8,0.56,-1.68,0.35
9,0.56,-1.61,0.42
10,0.56,-1.54,0.35
11,0.70,-1.47,0.49
12,0.49,-1.68,0.28
13,0.56,-1.68,0.21
14,0.63,-1.54,0.35
15,0.63,-1.61,0.35
16,0.56,-1.61,0.35
17,0.70,-1.54,0.35
18,0.63,-1.61,0.42
19,0.49,-1.61,0.28
20,0.63,-1.68,0.42
21,0.56,-1.68,0.42
22,0.63,-1.61,0.42
23,0.49,-1.61,0.35
24,0.56,-1.61,0.28
25,0.63,-1.61,0.42
26,0.42,-1.61,0.35
27,0.63,-1.61,0.42
28,0.49,-1.75,0.28
29,0.70,-1.68,0.42
30,0.56,-1.54,0.42
31,0.63,-1.68,0.42
32,0.70,-1.61,0.35
33,0.63,-1.61,0.35
34,0.70,-1.61,0.28
35,0.49,-1.75,0.21
36,0.49,-1.82,0.28
37,0.14,-1.61,0.42
38,0.28,-1.61,0.35
39,0.49,-1.54,0.49
40,0.63,-1.75,0.21
41,0.84,-1.75,0.42
42,0.63,-1.75,0.35
43,0.70,-1.75,0.56
44,0.70,-1.61,0.35
45,0.77,-1.61,0.42
46,0.49,-1.61,0.42
47,0.42,-1.75,0.28
48,0.70,-1.61,0.28
49,0.77,-1.68,0.35
50,0.98,-1.54,0.42
51,0.63,-1.61,0.28
52,0.42,-1.61,0.35
53,0.14,-1.54,0.49
54,0.21,-1.61,0.42
55,0.49,-1.40,0.28
56,0.70,-1.61,0.35
57,0.84,-1.54,0.35
58,0.70,-1.75,0.35
59,0.77,-1.68,0.35
60,0.63,-1.61,0.35
61,0.63,-1.47,0.42
62,0.63,-1.47,0.28
63,0.35,-1.68,0.35
64,0.49,-1.68,0.35
65,0.63,-1.61,0.42
66,0.91,-1.68,0.56
67,0.77,-1.68,0.35
68,0.49,-1.68,0.35
69,0.35,-1.54,0.35
70,0.35,-1.61,0.35
71,0.63,-1.68,0.28
72,0.70,-1.61,0.35
73,0.84,-1.75,0.42
74,0.56,-1.82,0.28
75,0.56,-1.68,0.42
76,0.56,-1.54,0.35
77,0.56,-1.61,0.49
78,0.70,-1.61,0.35
79,0.49,-1.89,0.28
80,0.56,-1.82,0.42
81,0.42,-1.75,0.42
82,0.49,-1.61,0.42
83,0.35,-1.68,0.28
84,0.35,-1.68,0.28
85,0.56,-1.75,0.35
86,0.63,-1.82,0.21
87,0.70,-1.54,0.28
88,0.56,-1.61,0.28
89,0.49,-1.61,0.28
90,0.49,-1.68,0.28
91,0.42,-1.61,0.28
92,0.56,-1.61,0.21
93,0.63,-1.54,0.28
94,0.63,-1.47,0.49
95,0.42,-1.61,0.28
96,0.28,-1.61,0.28
97,0.42,-1.61,0.35
98,0.49,-1.54,0.35
99,0.63,-1.54,0.28
100,0.49,-1.47,0.42
101,0.77,-1.54,0.35
102,0.63,-1.61,0.49
103,0.49,-1.61,0.42
104,0.42,-1.54,0.21
105,0.49,-1.68,0.42
106,0.63,-1.47,0.49
107,0.49,-1.75,0.28
108,0.49,-1.68,0.21
109,0.56,-1.68,0.42
110,0.56,-1.47,0.56
111,0.35,-1.54,0.35
112,0.35,-1.68,0.42
113,0.63,-1.61,0.35
114,0.63,-1.68,0.35
115,0.70,-1.54,0.35
116,0.56,-1.68,0.35
117,0.42,-1.54,0.35
118,0.63,-1.61,0.35
119,0.56,-1.61,0.35
120,0.70,-1.54,0.35
121,0.63,-1.68,0.28
122,0.91,-1.68,0.42
123,0.70,-1.75,0.35
124,0.56,-1.75,0.14
125,0.42,-1.68,0.35
126,0.42,-1.68,0.42
127,0.56,-1.61,0.35
128,0.49,-1.75,0.28
129,0.56,-1.89,0.28
130,0.77,-1.68,0.35
131,0.70,-1.54,0.49
132,0.56,-1.54,0.42
133,0.42,-1.61,0.35
134,0.56,-1.54,0.28
135,0.49,-1.61,0.42
136,0.63,-1.54,0.42
137,0.70,-1.68,0.28
138,0.77,-1.61,0.42
139,0.84,-1.61,0.42
140,0.56,-1.82,0.28
141,0.49,-1.68,0.42
142,0.42,-1.68,0.42
143,0.56,-1.61,0.42
144,0.49,-1.61,0.35
145,0.49,-1.68,0.35
146,0.49,-1.61,0.42
147,0.49,-1.61,0.42
148,0.49,-1.61,0.49
149,0.42,-1.68,0.42
150,0.49,-1.54,0.42
151,0.42,-1.61,0.28
152,0.49,-1.61,0.49
153,0.56,-1.54,0.35
154,0.56,-1.54,0.42
155,0.63,-1.47,0.35
156,0.35,-1.61,0.28
157,0.56,-1.61,0.42
158,0.56,-1.54,0.28
159,0.56,-1.47,0.49
160,0.77,-1.54,0.42
161,0.56,-1.68,0.21
162,0.70,-1.61,0.35
163,0.49,-1.61,0.28
164,0.49,-1.54,0.42
165,0.49,-1.61,0.35
166,0.70,-1.61,0.35
167,0.63,-1.47,0.35
168,0.42,-1.68,0.28
169,0.70,-1.54,0.35
170,0.63,-1.68,0.42
171,0.49,-1.61,0.63
172,0.07,-1.68,0.42
173,0.28,-1.61,0.28
174,0.56,-1.47,0.42
175,0.70,-1.68,0.42
176,1.05,-1.68,0.35
177,0.84,-1.75,0.35
178,0.63,-1.68,0.42
179,0.49,-1.54,0.35
180,0.56,-1.68,0.28
181,0.42,-1.61,0.42
182,0.28,-1.61,0.35
183,0.49,-1.54,0.56
184,0.70,-1.75,0.21
185,1.19,-1.68,0.35
186,0.84,-1.75,0.49
187,0.63,-1.68,0.49
188,-0.07,-1.61,0.42
189,-0.28,-1.54,0.56
190,0.21,-1.54,0.49
191,1.05,-1.68,0.35
192,1.12,-1.75,0.42
193,0.77,-1.82,0.42
194,0.42,-1.68,0.35
195,0.35,-1.47,0.28
196,0.35,-1.54,0.35
197,0.56,-1.54,0.42
198,0.56,-1.68,0.35
199,0.70,-1.61,0.42
200,0.49,-1.75,0.21
201,0.63,-1.61,0.35
202,0.63,-1.47,0.28
203,0.35,-1.54,0.42
204,0.42,-1.54,0.49
205,0.49,-1.61,0.21
206,0.70,-1.61,0.28
207,0.77,-1.68,0.35
208,0.56,-1.61,0.42
209,0.49,-1.54,0.49
210,0.21,-1.54,0.35
211,0.28,-1.40,0.35
212,0.42,-1.54,0.35
213,0.56,-1.61,0.35
214,0.63,-1.68,0.35
215,0.70,-1.68,0.35
216,0.49,-1.61,0.28
217,0.49,-1.54,0.28
218,0.21,-1.54,0.35
219,0.21,-1.61,0.42
220,0.49,-1.47,0.42
221,0.84,-1.61,0.35
222,0.70,-1.75,0.35
223,0.70,-1.75,0.28
224,0.56,-1.68,0.35
225,0.63,-1.54,0.42
226,0.49,-1.75,0.42
227,0.35,-1.75,0.42
228,0.56,-1.54,0.28
229,0.49,-1.68,0.42
230,0.56,-1.75,0.42
231,0.63,-1.61,0.35
232,0.77,-1.54,0.42
233,0.56,-1.75,0.35
234,0.42,-1.75,0.35
235,0.56,-1.61,0.28
236,0.63,-1.61,0.49
237,0.91,-1.68,0.42
238,0.63,-1.75,0.21
239,0.70,-1.89,0.42
240,0.70,-1.68,0.42
241,0.49,-1.68,0.42
242,0.42,-1.75,0.42
243,0.49,-1.75,0.35
244,0.77,-1.61,0.42
245,0.56,-1.75,0.35
246,0.35,-1.68,0.28
247,0.35,-1.75,0.35
248,0.49,-1.61,0.49
249,0.21,-1.68,0.42
250,0.21,-1.82,0.35
251,0.28,-1.61,0.49
252,0.42,-1.54,0.49
253,0.63,-1.47,0.42
254,0.42,-1.61,0.28
255,0.56,-1.54,0.28
256,0.70,-1.68,0.28
257,0.98,-1.61,0.42
258,1.12,-1.68,0.21
259,1.12,-1.54,0.35
260,0.91,-1.61,0.49
261,0.56,-1.61,0.21
262,0.42,-1.54,0.56
263,0.21,-1.54,0.35
264,0.21,-1.40,0.35
265,0.21,-1.54,0.42
266,0.14,-1.82,0.28
267,0.35,-1.61,0.35
268,0.49,-1.61,0.35
269,0.49,-1.68,0.28
270,0.49,-1.68,0.49
271,0.70,-1.61,0.35
272,0.63,-1.61,0.28
273,0.63,-1.82,0.35
274,0.63,-1.61,0.28
275,0.70,-1.54,0.56
276,0.77,-1.47,0.42
277,0.49,-1.61,0.35
278,0.56,-1.68,0.28
279,0.63,-1.68,0.21
280,0.49,-1.61,0.49
281,0.77,-1.61,0.21
282,0.28,-1.82,0.28
283,0.70,-1.40,0.49
284,0.28,-1.75,0.35
285,0.56,-1.54,0.42
286,0.07,-1.68,0.28
287,0.42,-1.61,0.49
288,0.91,-1.61,0.28
289,0.91,-1.68,0.42
290,0.70,-1.68,0.56
291,0.77,-1.61,0.21
292,0.84,-1.47,0.42
293,0.14,-1.82,0.35
294,0.28,-1.82,0.49
295,0.84,-1.54,0.35
296,0.84,-1.68,0.28
297,0.84,-1.68,0.42
298,0.63,-1.75,0.28
299,0.42,-1.61,0.49
300,0.28,-1.61,0.28
301,0.42,-1.61,0.35
302,0.35,-1.61,0.42
303,0.42,-1.61,0.49
304,0.70,-1.61,0.42
305,0.70,-1.82,0.35
306,0.63,-1.75,0.35
307,0.49,-1.61,0.28
308,0.49,-1.61,0.56
309,0.56,-1.47,0.35
310,0.56,-1.68,0.28
311,0.84,-1.54,0.49
312,1.40,-1.68,0.14
313,0.70,-1.68,0.28
314,0.21,-1.54,0.42
315,0.14,-1.47,0.42
316,2.45,-1.40,0.21
317,1.89,-1.33,0.42
318,-1.40,-1.75,0.98
319,-0.56,-1.54,0.21
320,1.54,-1.05,-0.21
321,0.84,-1.68,0.42
322,-1.61,-1.96,0.70
323,1.61,-1.40,0.07
324,1.96,-1.54,0.21
325,-0.42,-1.96,0.49
326,-0.56,-1.54,0.42
327,0.77,-1.33,0.28
328,1.75,-1.40,0.14
329,0.49,-1.82,0.14
330,0.84,-1.75,0.49
331,1.40,-1.68,0.14
332,1.33,-1.40,0.07
333,0.77,-1.61,0.35
334,-0.21,-1.82,0.56
335,-0.21,-1.61,0.42
336,0.63,-1.54,0.35
337,0.14,-1.75,0.35
338,0.35,-1.82,0.35
339,0.98,-1.75,0.35
340,0.98,-1.75,0.49
341,-0.07,-1.75,0.49
342,-0.07,-1.54,0.42
343,0.56,-1.47,0.35
344,0.63,-1.75,0.35
345,0.63,-1.82,0.35
346,0.63,-1.75,0.28
347,1.12,-1.61,0.14
348,1.05,-1.54,0.28
349,0.42,-1.61,0.42
350,0.00,-1.68,0.42
351,0.14,-1.47,0.28
352,0.84,-1.61,0.42
353,1.05,-1.68,0.35
354,0.77,-1.75,0.28
355,0.91,-1.68,0.28
356,0.49,-1.61,0.21
357,0.21,-1.61,0.49
358,0.00,-1.68,0.35
359,0.42,-1.54,0.28
360,0.56,-1.54,0.35
361,0.35,-1.68,0.28
362,0.56,-1.68,0.49
363,0.70,-1.61,0.35
364,0.77,-1.54,0.42
365,0.28,-1.54,0.49
366,0.14,-1.68,0.21
367,0.56,-1.68,0.28
368,0.98,-1.61,0.35
369,0.98,-1.61,0.28
370,0.56,-1.68,0.42
371,0.35,-1.61,0.28
372,0.21,-1.47,0.42
373,0.49,-1.54,0.35
374,0.35,-1.54,0.35
375,0.56,-1.61,0.42
376,0.63,-1.54,0.49
377,0.35,-1.68,0.35
378,0.49,-1.68,0.21
379,0.42,-1.54,0.35
380,0.42,-1.47,0.42
381,0.56,-1.54,0.35
382,0.42,-1.75,0.28
383,0.77,-1.68,0.35
384,0.63,-1.61,0.28
385,0.56,-1.54,0.42
386,0.42,-1.47,0.42
387,0.28,-1.61,0.35
388,0.49,-1.68,0.35
389,0.63,-1.68,0.28
390,1.05,-1.75,0.35
391,0.98,-1.75,0.42
392,0.77,-1.82,0.49
393,0.49,-1.75,0.28
394,0.21,-1.75,0.35
395,0.21,-1.61,0.35
396,0.28,-1.54,0.49
397,0.56,-1.61,0.56
398,0.49,-1.82,0.28
399,0.77,-1.68,0.35
400,0.77,-1.68,0.49
401,0.56,-1.61,0.35
402,0.42,-1.54,0.28
403,0.21,-1.68,0.42
404,0.63,-1.61,0.49
405,0.56,-1.61,0.42
406,0.91,-1.61,0.49
407,0.91,-1.61,0.28
408,0.91,-1.61,0.42
409,0.63,-1.61,0.28
410,0.63,-1.68,0.28
411,0.49,-1.61,0.42
412,0.49,-1.61,0.35
413,0.56,-1.54,0.42
414,0.35,-1.61,0.42
415,0.42,-1.68,0.28
416,0.42,-1.61,0.28
417,0.49,-1.54,0.42
418,0.84,-1.61,0.35
419,0.70,-1.75,0.28
420,0.28,-1.61,0.49
421,0.00,-1.61,0.28
422,0.21,-1.68,0.42
423,0.35,-1.61,0.35
424,0.49,-1.61,0.42
425,0.91,-1.68,0.42
426,1.05,-1.68,0.28
427,1.05,-1.68,0.35
428,0.70,-1.68,0.49
429,0.42,-1.47,0.49
430,0.42,-1.54,0.28
431,0.35,-1.61,0.35
432,0.42,-1.68,0.49
433,0.63,-1.82,0.35
434,1.12,-1.61,0.28
435,0.49,-1.75,0.35
436,0.21,-1.68,0.35
437,0.07,-1.47,0.35
438,0.00,-1.68,0.28
439,0.14,-1.61,0.35
440,0.84,-1.68,0.42
441,1.26,-1.68,0.35
442,0.91,-1.68,0.28
443,0.56,-1.68,0.35
444,0.28,-1.54,0.49
445,0.28,-1.47,0.42
446,0.49,-1.54,0.49
447,0.49,-1.75,0.35
448,0.91,-1.68,0.21
449,1.05,-1.61,0.35
450,0.70,-1.61,0.49
451,0.49,-1.47,0.42
452,0.21,-1.54,0.28
453,0.35,-1.61,0.35
454,0.63,-1.75,0.42
455,0.70,-1.68,0.21
456,0.91,-1.68,0.42
457,0.70,-1.61,0.21
458,0.35,-1.61,0.35
459,0.14,-1.61,0.42
460,0.14,-1.54,0.35
461,0.70,-1.47,0.42
462,0.70,-1.68,0.21
463,0.98,-1.68,0.42
464,1.05,-1.68,0.28
465,0.56,-1.68,0.35
466,0.35,-1.61,0.35
467,0.21,-1.47,0.49
468,0.49,-1.47,0.42
469,0.56,-1.54,0.21
470,0.70,-1.68,0.42
