Time,x,y,z
1,0.70,-1.61,0.35
2,0.70,-1.75,0.56
3,0.42,-1.68,0.56
4,0.77,-1.68,0.28
5,0.70,-1.54,0.07
6,0.84,-1.54,0.42
7,0.07,-1.61,0.56
8,0.28,-1.68,0.35
9,0.63,-1.54,0.28
10,0.63,-1.61,0.07
11,0.56,-1.82,0.35
12,0.49,-1.75,0.42
13,0.49,-1.54,0.35
14,0.70,-1.47,0.35
15,0.56,-1.68,0.35
16,0.42,-1.68,0.49
17,0.35,-1.75,0.28
18,0.63,-1.68,0.28
19,0.77,-1.61,0.42
20,0.56,-1.68,0.49
21,0.42,-1.68,0.28
22,0.63,-1.61,0.35
23,0.63,-1.61,0.42
24,0.56,-1.68,0.42
25,0.35,-1.54,0.42
26,0.49,-1.54,0.42
27,0.84,-1.54,0.49
28,0.56,-1.61,0.35
29,0.56,-1.61,0.35
30,0.35,-1.54,0.42
31,0.42,-1.47,0.35
32,0.42,-1.54,0.35
33,0.35,-1.68,0.14
34,0.56,-1.75,0.49
35,0.63,-1.68,0.28
36,0.84,-1.61,0.35
37,0.35,-1.61,0.42
38,0.42,-1.61,0.35
39,0.28,-1.61,0.35
40,0.35,-1.68,0.28
41,0.70,-1.61,0.49
42,0.70,-1.68,0.28
43,0.49,-1.61,0.42
44,0.56,-1.54,0.35
45,0.14,-1.61,0.21
46,0.42,-1.68,0.49
47,0.49,-1.54,0.35
48,0.77,-1.61,0.28
49,0.56,-1.61,0.35
50,0.63,-1.68,0.42
51,0.42,-1.61,0.35
52,0.56,-1.54,0.42
53,0.56,-1.68,0.35
54,0.70,-1.68,0.35
55,0.63,-1.68,0.35
56,0.63,-1.61,0.35
57,0.56,-1.75,0.35
58,0.63,-1.54,0.42
59,0.49,-1.68,0.42
60,0.49,-1.61,0.35
61,0.49,-1.61,0.21
62,0.49,-1.68,0.28
63,0.77,-1.68,0.42
64,0.70,-1.61,0.28
65,0.63,-1.75,0.28
66,0.49,-1.68,0.28
67,0.28,-1.68,0.56
68,0.63,-1.61,0.35
69,0.84,-1.61,0.21
70,0.63,-1.47,0.42
71,0.84,-1.54,0.56
72,0.49,-1.68,0.42
73,0.49,-1.61,0.35
74,0.35,-1.54,0.42
75,0.56,-1.61,0.63
76,0.49,-1.68,0.14
77,0.70,-1.68,0.42
78,0.77,-1.75,0.28
79,0.91,-1.68,0.35
80,0.42,-1.61,0.35
81,0.42,-1.75,0.56
82,0.35,-1.40,0.28
83,0.49,-1.61,0.35
84,0.35,-1.75,0.21
85,0.63,-1.75,0.28
86,0.63,-1.47,0.35
87,0.77,-1.54,0.42
88,0.35,-1.75,0.35
89,0.42,-1.68,0.21
90,0.42,-1.54,0.35
91,0.70,-1.47,0.56
92,0.49,-1.68,0.28
93,0.63,-1.68,0.42
94,0.56,-1.61,0.35
95,0.63,-1.54,0.42
96,0.49,-1.61,0.35
97,0.42,-1.68,0.42
98,0.49,-1.61,0.35
99,0.49,-1.61,0.49
100,0.49,-1.75,0.28
101,0.63,-1.75,0.28
102,0.63,-1.68,0.35
103,0.49,-1.61,0.42
104,0.42,-1.61,0.28
105,0.49,-1.54,0.42
106,0.63,-1.68,0.28
107,0.49,-1.61,0.42
108,0.56,-1.68,0.21
109,0.63,-1.54,0.42
110,0.77,-1.61,0.42
111,0.49,-1.68,0.42
112,0.56,-1.68,0.28
113,0.42,-1.68,0.28
114,0.63,-1.61,0.42
115,0.49,-1.61,0.35
116,0.70,-1.68,0.49
117,0.56,-1.68,0.35
118,0.63,-1.68,0.42
119,0.42,-1.68,0.21
120,0.56,-1.61,0.49
121,0.56,-1.61,0.42
122,0.70,-1.68,0.35
123,0.42,-1.68,0.42
124,0.49,-1.75,0.21
125,0.56,-1.75,0.28
126,0.56,-1.61,0.35
127,0.63,-1.54,0.56
128,0.35,-1.61,0.28
129,0.63,-1.47,0.42
130,0.49,-1.61,0.42
131,0.70,-1.61,0.49
132,0.42,-1.61,0.28
133,0.56,-1.68,0.28
134,0.49,-1.54,0.49
135,0.63,-1.61,0.42
136,0.42,-1.61,0.42
137,0.56,-1.75,0.28
138,0.49,-1.68,0.42
139,0.70,-1.54,0.35
140,0.42,-1.68,0.42
141,0.56,-1.61,0.35
142,0.56,-1.54,0.35
143,0.70,-1.61,0.42
144,0.35,-1.75,0.21
145,0.56,-1.68,0.35
146,0.49,-1.54,0.35
147,0.63,-1.61,0.56
148,0.21,-1.75,0.42
149,0.49,-1.68,0.42
150,0.49,-1.61,0.49
151,0.70,-1.47,0.56
152,0.42,-1.61,0.49
153,0.56,-1.54,0.35
154,0.56,-1.61,0.42
155,0.77,-1.54,0.49
156,0.49,-1.61,0.42
157,0.70,-1.61,0.35
158,0.49,-1.61,0.35
159,0.63,-1.61,0.42
160,0.49,-1.68,0.21
161,0.63,-1.68,0.42
162,0.42,-1.47,0.42
163,0.70,-1.61,0.56
164,0.42,-1.82,0.42
165,0.56,-1.61,0.42
166,0.63,-1.68,0.28
167,0.70,-1.61,0.49
168,0.56,-1.75,0.28
169,0.63,-1.68,0.35
170,0.56,-1.61,0.42
171,0.49,-1.54,0.42
172,0.56,-1.68,0.35
173,0.56,-1.61,0.35
174,0.70,-1.61,0.42
175,0.56,-1.61,0.28
176,0.70,-1.68,0.35
177,0.56,-1.61,0.35
178,0.77,-1.61,0.35
179,0.35,-1.61,0.35
180,0.56,-1.68,0.42
181,0.56,-1.61,0.35
182,0.70,-1.68,0.21
183,0.70,-1.47,0.56
184,0.49,-1.68,0.35
185,0.56,-1.61,0.49
186,0.63,-1.61,0.56
187,0.28,-1.68,0.35
188,0.56,-1.68,0.35
189,0.56,-1.61,0.35
190,0.70,-1.54,0.42
191,0.63,-1.68,0.35
192,0.56,-1.68,0.42
193,0.42,-1.54,0.35
194,0.63,-1.61,0.35
195,0.56,-1.61,0.42
196,0.49,-1.68,0.35
197,0.63,-1.54,0.49
198,0.70,-1.61,0.49
199,0.35,-1.68,0.21
200,0.56,-1.68,0.42
201,0.49,-1.61,0.42
202,0.63,-1.61,0.49
203,0.35,-1.61,0.49
204,0.63,-1.61,0.49
205,0.56,-1.54,0.28
206,0.70,-1.54,0.35
207,0.42,-1.68,0.28
208,0.56,-1.68,0.35
209,0.56,-1.54,0.42
210,0.56,-1.68,0.49
211,0.70,-1.54,0.35
212,0.63,-1.68,0.35
213,0.63,-1.61,0.49
214,0.63,-1.54,0.42
215,0.42,-1.75,0.35
216,0.56,-1.68,0.28
217,0.63,-1.54,0.35
218,0.49,-1.61,0.35
219,0.56,-1.61,0.35
220,0.63,-1.61,0.35
221,0.63,-1.61,0.42
222,0.77,-1.54,0.28
223,0.56,-1.68,0.28
224,0.49,-1.68,0.28
225,0.56,-1.61,0.42
226,0.49,-1.68,0.42
227,0.63,-1.61,0.42
228,0.63,-1.68,0.28
229,0.77,-1.54,0.42
230,0.49,-1.68,0.28
231,0.70,-1.68,0.42
232,0.49,-1.61,0.28
233,0.56,-1.68,0.42
234,0.56,-1.61,0.42
235,0.56,-1.68,0.28
236,0.70,-1.75,0.49
237,0.49,-1.54,0.35
238,0.70,-1.61,0.42
239,0.63,-1.61,0.42
240,0.56,-1.61,0.28
241,0.77,-1.61,0.42
242,0.35,-1.61,0.42
243,0.70,-1.61,0.42
244,0.42,-1.61,0.35
245,0.63,-1.54,0.42
246,0.42,-1.68,0.35
247,0.56,-1.75,0.35
248,0.49,-1.61,0.49
249,0.63,-1.61,0.42
250,0.63,-1.54,0.56
251,0.49,-1.61,0.28
252,0.56,-1.61,0.28
253,0.56,-1.54,0.49
254,0.49,-1.54,0.49
255,0.49,-1.68,0.35
256,0.56,-1.61,0.42
257,0.70,-1.54,0.42
258,0.63,-1.68,0.35
259,0.70,-1.54,0.28
260,0.42,-1.47,0.35
261,0.63,-1.54,0.35
262,0.42,-1.61,0.21
263,0.49,-1.68,0.21
264,0.70,-1.61,0.42
265,0.63,-1.61,0.21
266,0.70,-1.54,0.42
267,0.49,-1.68,0.35
268,0.63,-1.61,0.42
269,0.63,-1.54,0.35
270,0.63,-1.68,0.28
271,0.56,-1.61,0.35
272,0.56,-1.68,0.35
273,0.70,-1.54,0.49
274,0.42,-1.68,0.28
275,0.70,-1.61,0.35
276,0.49,-1.61,0.42
277,0.56,-1.68,0.28
278,0.63,-1.68,0.42
279,0.49,-1.61,0.21
280,0.70,-1.68,0.35
281,0.56,-1.54,0.35
282,0.63,-1.61,0.35
283,0.63,-1.54,0.28
284,0.49,-1.68,0.28
285,0.56,-1.61,0.35
286,0.49,-1.61,0.35
287,0.63,-1.68,0.35
288,0.56,-1.54,0.28
289,0.63,-1.61,0.42
290,0.42,-1.61,0.28
291,0.42,-1.75,0.35
292,0.49,-1.68,0.42
293,0.42,-1.54,0.35
294,0.63,-1.68,0.49
295,0.42,-1.68,0.14
296,0.63,-1.75,0.28
297,0.56,-1.61,0.42
298,0.49,-1.54,0.35
299,0.49,-1.61,0.35
300,0.56,-1.54,0.42
301,0.56,-1.75,0.28
302,0.49,-1.68,0.35
303,0.63,-1.68,0.42
304,0.49,-1.61,0.56
305,0.56,-1.54,0.42
306,0.56,-1.61,0.49
307,0.42,-1.68,0.35
308,0.56,-1.75,0.42
309,0.56,-1.54,0.35
310,0.56,-1.61,0.35
311,0.42,-1.68,0.35
312,0.42,-1.68,0.28
313,0.42,-1.68,0.35
314,0.49,-1.61,0.35
315,0.56,-1.61,0.35
316,0.42,-1.54,0.35
317,0.63,-1.61,0.35
318,0.42,-1.68,0.42
319,0.63,-1.61,0.35
320,0.49,-1.54,0.42
321,0.42,-1.54,0.35
322,0.56,-1.61,0.35
323,0.35,-1.82,0.35
324,0.56,-1.61,0.35
325,0.56,-1.54,0.28
326,0.63,-1.61,0.28
327,0.49,-1.54,0.49
328,0.63,-1.61,0.42
329,0.63,-1.61,0.35
330,0.42,-1.68,0.21
331,0.56,-1.61,0.42
332,0.56,-1.40,0.42
333,0.77,-1.61,0.56
334,0.42,-1.61,0.35
335,0.49,-1.61,0.28
336,0.56,-1.54,0.35
337,0.56,-1.54,0.35
