Time,x,y,z
1,0.56,-1.61,0.49
2,0.49,-1.82,0.28
3,0.49,-1.61,0.35
4,0.63,-1.61,0.42
5,0.70,-1.68,0.49
6,0.49,-1.61,0.35
7,0.56,-1.75,0.28
8,0.63,-1.68,0.42
9,0.49,-1.47,0.42
10,0.77,-1.54,0.49
11,0.56,-1.68,0.28
12,0.63,-1.61,0.35
13,0.49,-1.68,0.28
14,0.56,-1.75,0.35
15,0.56,-1.61,0.35
16,0.56,-1.68,0.35
17,0.56,-1.68,0.42
18,0.42,-1.61,0.28
19,0.56,-1.68,0.42
20,0.42,-1.54,0.35
21,0.56,-1.61,0.49
22,0.56,-1.61,0.28
23,0.49,-1.75,0.28
24,0.49,-1.68,0.49
25,0.56,-1.75,0.42
26,0.63,-1.61,0.42
27,0.56,-1.61,0.28
28,0.70,-1.54,0.56
29,0.49,-1.68,0.28
30,0.49,-1.82,0.35
31,0.63,-1.61,0.35
32,0.63,-1.54,0.28
33,0.70,-1.61,0.56
34,0.42,-1.68,0.35
35,0.56,-1.68,0.42
36,0.42,-1.61,0.42
37,0.56,-1.61,0.35
38,0.70,-1.68,0.49
39,0.63,-1.68,0.49
40,0.70,-1.61,0.49
41,0.49,-1.68,0.49
42,0.56,-1.61,0.28
43,0.56,-1.61,0.28
44,0.70,-1.61,0.35
45,0.63,-1.54,0.42
46,0.35,-1.68,0.28
47,0.63,-1.61,0.42
48,0.56,-1.61,0.42
49,0.63,-1.54,0.28
50,0.56,-1.68,0.28
51,0.56,-1.61,0.35
52,0.56,-1.61,0.42
53,0.56,-1.68,0.42
54,0.56,-1.54,0.35
55,0.56,-1.61,0.42
56,0.77,-1.61,0.42
57,0.56,-1.75,0.21
58,0.49,-1.75,0.28
59,0.49,-1.68,0.21
60,0.56,-1.61,0.35
61,0.63,-1.61,0.42
62,0.28,-1.75,0.28
63,0.49,-1.75,0.28
64,0.42,-1.75,0.28
65,0.63,-1.61,0.35
66,0.49,-1.75,0.35
67,0.49,-1.68,0.21
68,0.49,-1.61,0.35
69,0.42,-1.68,0.35
70,0.56,-1.61,0.42
71,0.56,-1.61,0.21
72,0.70,-1.61,0.42
73,0.63,-1.68,0.28
74,0.56,-1.68,0.28
75,0.63,-1.61,0.49
76,0.56,-1.61,0.49
77,0.77,-1.54,0.49
78,0.56,-1.68,0.42
79,0.56,-1.75,0.35
80,0.56,-1.68,0.28
81,0.49,-1.82,0.35
82,0.49,-1.61,0.42
83,0.49,-1.68,0.35
