Time,x,y,z
1,0.70,-1.61,0.35
2,0.49,-1.61,0.28
3,0.42,-1.61,0.28
4,0.56,-1.61,0.49
5,0.49,-1.68,0.42
6,0.56,-1.61,0.42
7,0.49,-1.61,0.28
8,0.49,-1.68,0.28
9,0.56,-1.54,0.42
10,0.70,-1.54,0.42
11,0.56,-1.61,0.28
12,0.77,-1.75,0.42
13,0.56,-1.68,0.35
14,0.49,-1.61,0.42
15,0.42,-1.61,0.35
16,0.56,-1.61,0.28
17,0.42,-1.54,0.35
18,0.49,-1.68,0.35
19,0.35,-1.61,0.28
20,0.56,-1.61,0.49
21,0.42,-1.54,0.35
22,0.56,-1.54,0.28
23,0.56,-1.61,0.35
24,0.63,-1.68,0.35
25,0.42,-1.61,0.35
26,0.56,-1.61,0.35
27,0.63,-1.54,0.42
28,0.63,-1.61,0.28
29,0.70,-1.68,0.35
30,0.63,-1.47,0.42
31,0.70,-1.68,0.35
32,0.63,-1.61,0.42
33,0.56,-1.68,0.49
34,0.56,-1.61,0.35
35,0.42,-1.61,0.35
36,0.56,-1.61,0.35
37,0.56,-1.68,0.35
38,0.56,-1.61,0.35
39,0.49,-1.61,0.35
40,0.63,-1.61,0.42
41,0.56,-1.68,0.35
42,0.56,-1.68,0.35
43,0.42,-1.68,0.28
44,0.56,-1.61,0.28
45,0.77,-1.54,0.35
46,0.49,-1.68,0.21
47,0.56,-1.75,0.35
48,0.70,-1.75,0.42
49,0.56,-1.68,0.28
50,0.70,-1.61,0.49
51,0.49,-1.75,0.28
52,0.56,-1.75,0.35
53,0.63,-1.61,0.49
54,0.49,-1.68,0.35
55,0.63,-1.68,0.35
56,0.56,-1.68,0.28
57,0.70,-1.61,0.42
58,0.42,-1.82,0.35
59,0.63,-1.68,0.28
60,0.63,-1.75,0.42
61,0.70,-1.68,0.42
62,0.77,-1.61,0.35
63,0.49,-1.61,0.35
64,0.70,-1.61,0.49
65,0.70,-1.61,0.35
66,0.56,-1.68,0.42
67,0.56,-1.68,0.35
68,0.49,-1.61,0.42
