Time,x,y,z
1,0.49,-1.54,0.35
2,0.63,-1.61,0.56
3,0.42,-1.61,0.49
4,0.49,-1.54,0.35
5,0.56,-1.61,0.35
6,0.63,-1.68,0.28
7,0.63,-1.61,0.49
8,0.49,-1.54,0.28
9,0.70,-1.68,0.49
10,0.49,-1.61,0.35
11,0.49,-1.61,0.35
12,0.56,-1.54,0.35
13,0.35,-1.54,0.42
14,0.70,-1.54,0.42
15,0.49,-1.61,0.28
16,0.70,-1.61,0.49
17,0.63,-1.68,0.42
18,0.56,-1.61,0.28
19,0.56,-1.68,0.35
20,0.49,-1.68,0.28
21,0.63,-1.61,0.56
22,0.42,-1.61,0.21
23,0.63,-1.61,0.28
24,0.42,-1.61,0.35
25,0.56,-1.68,0.42
26,0.56,-1.61,0.42
27,0.42,-1.61,0.28
28,0.63,-1.61,0.35
29,0.56,-1.61,0.35
30,0.63,-1.54,0.42
31,0.42,-1.54,0.42
32,0.56,-1.61,0.28
33,0.63,-1.54,0.35
34,0.63,-1.61,0.42
35,0.77,-1.54,0.28
36,0.49,-1.61,0.42
37,0.77,-1.61,0.42
38,0.42,-1.61,0.28
39,0.70,-1.61,0.35
40,0.49,-1.61,0.35
41,0.49,-1.75,0.56
42,0.63,-1.61,0.49
43,0.49,-1.68,0.28
44,0.56,-1.61,0.28
45,0.70,-1.68,0.35
46,0.63,-1.75,0.35
47,0.56,-1.61,0.35
48,0.49,-1.54,0.28
49,0.49,-1.61,0.35
50,0.56,-1.68,0.42
51,0.63,-1.61,0.49
52,0.42,-1.68,0.35
53,0.70,-1.61,0.42
54,0.49,-1.61,0.35
55,0.56,-1.68,0.35
56,0.70,-1.61,0.49
57,0.56,-1.68,0.35
58,0.70,-1.54,0.49
59,0.56,-1.54,0.28
60,0.63,-1.61,0.21
61,0.49,-1.61,0.42
62,0.56,-1.54,0.35
63,0.56,-1.54,0.35
64,0.56,-1.68,0.28
65,0.63,-1.61,0.42
66,0.42,-1.68,0.14
67,0.63,-1.68,0.35
68,0.56,-1.61,0.28
69,0.56,-1.61,0.21
70,0.63,-1.61,0.49
71,0.35,-1.68,0.35
72,0.56,-1.61,0.35
73,0.56,-1.54,0.42
74,0.56,-1.61,0.35
75,0.63,-1.61,0.28
76,0.63,-1.68,0.35
77,0.35,-1.68,0.28
78,0.56,-1.47,0.42
79,0.56,-1.54,0.42
80,0.49,-1.54,0.28
81,0.70,-1.54,0.35
82,0.42,-1.61,0.42
83,0.56,-1.68,0.35
84,0.49,-1.54,0.28
85,0.49,-1.82,0.35
86,0.56,-1.61,0.35
87,0.42,-1.68,0.28
88,0.63,-1.68,0.42
89,0.56,-1.61,0.49
90,0.63,-1.68,0.42
91,0.56,-1.54,0.42
92,0.70,-1.54,0.42
93,0.56,-1.54,0.49
94,0.49,-1.68,0.35
95,0.56,-1.54,0.35
96,0.49,-1.61,0.42
97,0.70,-1.61,0.56
98,0.56,-1.68,0.35
99,0.70,-1.68,0.35
100,0.56,-1.68,0.35
101,0.56,-1.61,0.35
102,0.56,-1.68,0.28
103,0.49,-1.61,0.35
104,0.63,-1.61,0.49
105,0.49,-1.68,0.21
106,0.63,-1.68,0.35
107,0.63,-1.61,0.35
108,0.56,-1.68,0.49
109,0.63,-1.54,0.49
110,0.42,-1.68,0.35
111,0.56,-1.68,0.42
112,0.49,-1.61,0.42
113,0.63,-1.75,0.28
114,0.70,-1.68,0.35
115,0.56,-1.68,0.21
116,0.70,-1.68,0.35
117,0.63,-1.61,0.35
118,0.63,-1.54,0.42
119,0.49,-1.68,0.35
120,0.56,-1.68,0.42
121,0.63,-1.54,0.42
122,0.63,-1.68,0.42
123,0.56,-1.68,0.35
124,0.56,-1.61,0.35
125,0.56,-1.68,0.42
126,0.56,-1.61,0.35
127,0.56,-1.61,0.35
128,0.56,-1.47,0.56
129,0.56,-1.68,0.28
130,0.63,-1.54,0.56
131,0.56,-1.61,0.21
132,0.49,-1.68,0.28
133,0.49,-1.54,0.28
134,0.63,-1.61,0.42
135,0.56,-1.61,0.42
136,0.56,-1.61,0.28
137,0.63,-1.61,0.35
138,0.56,-1.61,0.49
