Time,x,y,z
1,0.84,-1.61,0.42
2,0.63,-1.68,0.35
3,0.84,-1.61,0.49
4,0.49,-1.75,0.35
5,0.42,-1.75,0.42
6,0.42,-1.68,0.49
7,0.42,-1.68,0.35
8,0.42,-1.61,0.42
9,0.42,-1.54,0.35
10,0.28,-1.47,0.35
11,0.35,-1.47,0.49
12,0.35,-1.54,0.42
13,0.42,-1.54,0.42
14,0.28,-1.61,0.35
15,0.56,-1.54,0.42
16,0.56,-1.75,0.35
17,0.70,-1.68,0.42
18,0.84,-1.75,0.42
19,0.98,-1.75,0.42
20,0.91,-1.75,0.42
21,0.70,-1.89,0.28
22,0.63,-1.75,0.42
23,0.77,-1.68,0.49
24,0.56,-1.54,0.42
25,0.42,-1.61,0.35
26,0.35,-1.54,0.35
27,0.28,-1.47,0.28
28,0.14,-1.40,0.42
29,0.14,-1.33,0.42
30,0.28,-1.33,0.35
31,0.14,-1.47,0.35
32,0.42,-1.47,0.21
33,0.42,-1.54,0.28
34,0.70,-1.75,0.28
35,0.84,-1.61,0.35
36,0.84,-1.82,0.21
37,1.05,-1.82,0.35
38,0.98,-1.75,0.35
39,0.84,-1.82,0.35
40,0.77,-1.82,0.49
41,0.70,-1.61,0.42
42,0.42,-1.61,0.28
43,0.42,-1.54,0.35
44,0.28,-1.54,0.35
45,0.35,-1.40,0.49
46,0.28,-1.47,0.49
47,0.35,-1.40,0.35
48,0.21,-1.54,0.28
49,0.63,-1.54,0.35
50,0.56,-1.75,0.35
51,0.70,-1.82,0.35
52,0.84,-1.96,0.35
53,0.91,-1.89,0.42
54,0.91,-2.03,0.35
55,1.05,-1.96,0.42
56,0.98,-1.89,0.49
57,1.05,-1.75,0.63
58,0.84,-1.75,0.35
59,0.56,-1.82,0.28
60,0.56,-1.54,0.42
61,0.49,-1.47,0.42
62,0.28,-1.54,0.42
63,0.21,-1.40,0.28
64,0.28,-1.61,0.42
65,0.42,-1.47,0.35
66,0.35,-1.54,0.35
67,0.28,-1.54,0.28
68,0.49,-1.54,0.35
69,0.70,-1.47,0.56
70,0.56,-1.75,0.28
71,0.63,-1.68,0.35
72,0.56,-1.68,0.35
73,0.63,-1.68,0.49
74,0.63,-1.61,0.42
75,0.28,-1.47,0.35
76,0.21,-1.47,0.28
77,0.07,-1.54,0.35
78,0.21,-1.33,0.42
79,0.21,-1.40,0.35
80,0.49,-1.26,0.42
81,0.35,-1.47,0.42
82,0.42,-1.61,0.42
83,0.56,-1.61,0.35
84,0.56,-1.61,0.35
85,0.91,-1.68,0.42
86,0.77,-1.89,0.21
87,0.91,-1.89,0.28
88,0.98,-1.82,0.42
89,1.05,-1.68,0.49
90,0.63,-1.75,0.35
91,0.56,-1.68,0.49
92,0.49,-1.68,0.35
93,0.42,-1.54,0.35
94,0.42,-1.40,0.56
95,0.42,-1.47,0.21
96,0.42,-1.47,0.28
97,0.21,-1.54,0.35
98,0.21,-1.61,0.42
99,0.35,-1.61,0.35
100,0.49,-1.75,0.42
101,0.63,-1.68,0.35
102,0.77,-1.75,0.42
103,0.84,-1.82,0.42
104,0.70,-1.89,0.35
105,0.77,-1.75,0.42
106,0.70,-1.75,0.42
107,0.77,-1.68,0.49
108,0.56,-1.82,0.28
109,0.70,-1.68,0.35
110,0.49,-1.61,0.35
111,0.42,-1.61,0.28
112,0.56,-1.61,0.35
113,0.35,-1.61,0.21
114,0.56,-1.68,0.28
115,0.42,-1.82,0.21
116,0.63,-1.68,0.42
117,0.70,-1.75,0.49
118,0.70,-1.61,0.49
119,0.49,-1.68,0.35
120,0.56,-1.75,0.42
121,0.63,-1.68,0.49
122,0.49,-1.54,0.42
123,0.56,-1.47,0.42
124,0.14,-1.54,0.35
125,0.14,-1.40,0.28
126,0.28,-1.40,0.49
127,0.28,-1.40,0.49
128,0.35,-1.54,0.35
129,0.49,-1.54,0.28
130,0.49,-1.82,0.35
131,49.70,-2.10,-2.31
132,6.02,1.05,-6.23
