Time,x,y,z
1,-0.21,-1.26,0.35
2,0.07,-1.40,0.35
3,0.35,-1.47,0.42
4,0.63,-1.68,0.28
5,0.91,-1.61,0.42
6,1.05,-1.96,0.42
7,1.40,-2.10,0.42
8,1.33,-2.10,0.35
9,1.40,-2.03,0.35
10,1.26,-2.03,0.35
11,1.05,-1.75,0.42
12,0.70,-1.68,0.42
13,0.14,-1.54,0.35
14,0.00,-1.33,0.28
15,-0.42,-1.26,0.42
16,-0.35,-1.05,0.42
17,-0.56,-1.05,0.35
18,-0.35,-1.05,0.42
19,-0.21,-1.19,0.49
20,-0.14,-1.26,0.35
21,0.35,-1.47,0.35
22,0.56,-1.61,0.35
23,1.05,-1.89,0.42
24,1.19,-2.10,0.28
25,1.54,-2.17,0.35
26,1.54,-2.31,0.21
27,1.68,-2.24,0.42
28,1.61,-2.10,0.49
29,1.26,-2.10,0.35
30,0.70,-1.89,0.49
31,0.56,-1.47,0.49
32,0.07,-1.33,0.49
33,-17.92,-1.12,0.42
34,-0.35,-1.12,0.42
35,-0.28,-1.05,0.56
36,-0.42,-1.19,0.35
37,-0.28,-1.19,0.28
38,-0.14,-1.33,0.35
39,0.42,-1.40,0.42
40,0.63,-1.68,0.35
41,1.05,-2.03,0.35
42,1.68,-2.17,0.35
43,1.82,-2.17,0.35
44,1.75,-2.45,0.42
45,1.68,-2.31,0.35
46,1.33,-2.17,0.42
47,1.19,-1.89,0.49
48,0.91,-1.89,0.35
49,0.56,-1.47,0.35
50,0.28,-1.26,0.42
51,-0.07,-1.12,0.42
52,-0.56,-1.05,0.42
53,-0.77,-1.05,0.42
54,-0.77,-1.05,0.35
55,-0.35,-1.05,0.49
56,0.07,-1.26,0.35
57,0.14,-1.47,0.35
58,0.77,-1.61,0.35
59,0.84,-1.68,0.49
60,1.12,-1.96,0.42
61,1.19,-2.10,0.49
62,1.47,-2.24,0.35
63,1.47,-2.17,0.42
64,1.40,-2.10,0.42
65,0.98,-2.03,0.42
66,0.77,-1.75,0.42
67,0.35,-1.47,0.49
68,0.00,-1.40,0.28
69,-0.42,-1.40,0.35
70,-0.21,-1.19,0.28
71,-0.28,-1.05,0.42
72,-0.21,-1.12,0.35
73,0.00,-1.33,0.28
74,0.07,-1.54,0.35
75,0.63,-1.61,0.49
76,0.77,-1.82,0.35
77,1.12,-1.96,0.35
78,1.26,-2.10,0.35
79,1.47,-2.10,0.56
80,1.19,-2.17,0.35
81,1.26,-2.17,0.42
82,0.91,-2.03,0.35
83,0.91,-1.82,0.49
84,0.42,-1.54,0.42
85,-0.14,-1.40,0.42
86,-0.21,-1.26,0.35
87,-0.28,-1.26,0.35
88,-0.28,-1.12,0.35
89,-0.07,-1.26,0.21
90,0.21,-1.40,0.14
91,0.56,-1.47,0.28
92,0.84,-1.68,0.42
93,0.91,-1.89,0.42
94,1.19,-2.03,0.42
95,1.40,-2.03,0.42
96,1.54,-2.03,0.35
97,1.26,-2.17,0.21
98,1.33,-2.03,0.21
99,0.91,-1.82,0.42
100,0.91,-1.54,0.42
101,0.14,-1.54,0.35
102,0.00,-1.33,0.28
103,0.00,-1.19,0.42
104,-0.28,-1.19,0.21
105,0.00,-1.19,0.28
106,-0.14,-1.05,0.28
107,-0.07,-1.40,0.28
108,0.21,-1.33,0.28
109,0.63,-1.61,0.56
110,0.84,-1.89,0.42
111,1.19,-1.96,0.42
112,1.33,-2.03,0.42
113,1.26,-2.17,0.28
114,1.33,-2.03,0.28
115,1.19,-1.89,0.28
116,1.05,-1.75,0.42
117,0.77,-1.54,0.42
118,0.28,-1.61,0.21
119,0.21,-1.26,0.42
120,-0.28,-1.05,0.42
121,-0.21,-1.12,0.42
122,-0.42,-1.05,0.35
123,-0.28,-1.12,0.42
124,-0.14,-1.33,0.35
125,0.14,-1.54,0.28
126,0.28,-1.61,0.42
127,0.63,-1.82,0.35
128,1.12,-1.82,0.42
129,1.40,-2.10,0.42
130,1.47,-2.24,0.28
131,1.47,-2.17,0.35
132,1.47,-2.03,0.42
133,1.19,-1.96,0.49
134,0.77,-1.89,0.42
135,0.35,-1.68,0.28
136,0.14,-1.47,0.35
137,0.07,-1.26,0.35
138,-0.07,-1.12,0.49
139,-0.21,-1.19,0.35
140,-0.14,-1.05,0.42
141,-0.14,-1.26,0.35
142,0.07,-1.26,0.42
143,0.14,-1.68,0.28
144,0.56,-1.61,0.42
145,0.98,-1.68,0.42
146,1.05,-2.03,0.35
147,1.40,-1.96,0.42
148,1.47,-2.10,0.28
149,1.47,-1.96,0.49
150,1.33,-1.96,0.42
151,0.98,-1.96,0.28
152,0.63,-1.68,0.42
153,0.42,-1.68,0.49
154,0.28,-1.47,0.42
155,0.21,-1.33,0.28
156,0.07,-1.19,0.49
157,-0.07,-1.26,0.28
158,-0.07,-1.33,0.35
159,0.07,-1.33,0.28
160,0.21,-1.40,0.42
161,0.49,-1.54,0.28
162,0.42,-1.82,0.28
163,0.77,-1.89,0.28
164,0.91,-1.89,0.35
165,1.19,-1.82,0.49
166,1.05,-1.96,0.35
167,0.84,-1.96,0.28
168,0.77,-1.75,0.35
169,0.56,-1.68,0.35
170,0.56,-1.47,0.42
171,0.49,-1.47,0.35
172,0.49,-1.33,0.42
173,0.00,-1.40,0.21
174,0.00,-1.47,0.35
175,0.14,-1.54,0.42
176,0.21,-1.40,0.35
177,0.42,-1.47,0.49
178,0.28,-1.68,0.35
179,0.56,-1.82,0.35
180,0.70,-1.82,0.42
181,0.84,-1.68,0.42
182,0.84,-1.82,0.49
183,0.84,-1.82,0.35
184,0.84,-1.82,0.42
185,0.63,-1.75,0.42
186,9.87,-2.10,-0.14
187,32.27,0.21,-5.18
188,0.56,-2.24,1.82
189,-46.76,-10.50,9.03
190,-42.49,-7.14,11.13
191,-14.00,2.80,4.41
192,-1.33,3.99,-7.91
193,38.78,6.23,-8.82
194,46.90,3.15,-6.23
195,26.53,-2.59,-1.19
196,-14.84,-6.93,3.01
197,-34.65,-6.51,10.08
198,-44.24,-4.90,9.94
199,-26.04,2.73,0.21
200,29.12,4.13,-5.95
201,48.02,-0.56,-10.43
202,44.52,-3.64,-7.35
203,9.38,-9.10,2.31
204,-14.49,-9.52,7.49
205,-42.07,-5.88,8.05
206,-42.00,14.91,5.67
207,-19.53,2.66,2.73
208,-1.54,3.08,-3.85
209,30.31,2.73,-5.67
210,27.65,1.05,-4.90
211,14.63,-0.42,0.56
212,-15.89,0.56,2.66
213,-29.82,0.91,5.11
214,-30.66,0.21,4.76
215,-15.89,0.84,0.35
216,14.49,-0.91,-2.38
