Time,x,y,z
1,0.56,-1.61,0.49
2,0.63,-1.61,0.35
3,0.35,-1.68,0.28
4,0.49,-1.68,0.28
5,0.49,-1.54,0.35
6,0.49,-1.61,0.42
7,0.70,-1.61,0.42
8,0.56,-1.75,0.28
9,0.70,-1.68,0.28
10,0.56,-1.68,0.42
11,0.56,-1.54,0.42
12,0.63,-1.61,0.28
13,0.63,-1.54,0.28
14,0.70,-1.54,0.35
15,0.56,-1.61,0.35
16,0.56,-1.68,0.49
17,0.49,-1.61,0.42
18,0.63,-1.61,0.35
19,0.49,-1.68,0.28
20,0.49,-1.68,0.35
21,0.56,-1.54,0.35
22,0.56,-1.61,0.49
23,0.56,-1.61,0.42
24,0.56,-1.61,0.42
25,0.56,-1.61,0.21
26,0.56,-1.68,0.28
27,0.56,-1.61,0.42
28,0.49,-1.68,0.35
29,0.56,-1.61,0.28
30,0.63,-1.47,0.49
31,0.49,-1.75,0.14
32,0.56,-1.61,0.42
33,0.49,-1.61,0.42
34,0.70,-1.54,0.49
35,0.63,-1.61,0.42
36,0.49,-1.61,0.28
37,0.49,-1.68,0.49
38,0.42,-1.61,0.28
39,0.56,-1.68,0.35
40,0.63,-1.54,0.35
41,0.49,-1.68,0.28
42,0.56,-1.68,0.35
43,0.49,-1.68,0.42
44,0.63,-1.68,0.49
45,0.70,-1.54,0.42
46,0.49,-1.68,0.28
47,0.56,-1.61,0.42
48,0.56,-1.61,0.28
49,0.63,-1.54,0.42
50,0.42,-1.54,0.35
51,0.63,-1.61,0.42
52,0.49,-1.61,0.42
53,0.56,-1.54,0.35
54,0.56,-1.54,0.35
55,0.56,-1.47,0.35
56,0.63,-1.54,0.35
57,0.49,-1.54,0.28
58,0.56,-1.68,0.35
59,0.56,-1.61,0.49
60,0.63,-1.54,0.42
61,0.70,-1.47,0.42
62,0.49,-1.68,0.21
63,0.56,-1.68,0.35
64,0.49,-1.61,0.21
65,0.56,-1.61,0.35
66,0.49,-1.47,0.21
67,0.63,-1.54,0.56
68,0.56,-1.61,0.35
69,0.42,-1.68,0.28
70,0.56,-1.61,0.42
71,0.42,-1.47,0.42
72,0.49,-1.54,0.42
73,0.35,-1.61,0.28
74,0.49,-1.61,0.42
75,0.49,-1.61,0.35
76,0.56,-1.54,0.42
77,0.70,-1.47,0.49
78,0.49,-1.54,0.35
79,0.63,-1.54,0.42
80,0.49,-1.68,0.28
81,0.63,-1.75,0.49
82,0.49,-1.61,0.35
83,0.70,-1.61,0.35
84,0.63,-1.54,0.42
