time,x,y,z
0.0,0.63,-1.61,0.35
7.0999376475811005e-06,0.56,-1.61,0.42
8.499948307871819e-06,0.63,-1.54,0.35
9.299954399466515e-06,0.56,-1.61,0.21
1.0299962013959885e-05,0.56,-1.61,0.21
1.1199968867003918e-05,0.56,-1.75,0.28
1.1899974197149277e-05,0.56,-1.54,0.42
1.2699980288743973e-05,0.7,-1.47,0.35
1.3599987141788006e-05,0.63,-1.54,0.28
1.4599994756281376e-05,0.35,-1.68,0.21
1.5400000847876072e-05,0.49,-1.47,0.49
1.6300007700920105e-05,0.63,-1.54,0.35
1.6999896615743637e-05,0.63,-1.61,0.49
1.8099904991686344e-05,0.56,-1.54,0.42
1.8999911844730377e-05,0.56,-1.61,0.42
2.0099920220673084e-05,0.7,-1.61,0.28
2.089992631226778e-05,0.49,-1.54,0.42
2.1999934688210487e-05,0.49,-1.68,0.21
2.289994154125452e-05,0.56,-1.54,0.42
2.389994915574789e-05,0.7,-1.54,0.42
2.4699955247342587e-05,0.63,-1.68,0.49
2.5399960577487946e-05,0.56,-1.61,0.21
2.5999965146183968e-05,0.56,-1.61,0.35
2.6699970476329327e-05,0.56,-1.54,0.28
2.7499976567924023e-05,0.63,-1.61,0.35
2.8999987989664078e-05,0.63,-1.54,0.28
3.0099996365606785e-05,0.56,-1.54,0.28
3.0800001695752144e-05,0.7,-1.61,0.35
3.1800009310245514e-05,0.7,-1.54,0.35
3.239989746361971e-05,0.63,-1.68,0.35
3.3199903555214405e-05,0.7,-1.54,0.42
3.439991269260645e-05,0.56,-1.47,0.35
3.529991954565048e-05,0.56,-1.54,0.28
3.699993249028921e-05,0.7,-1.54,0.35
3.829994238913059e-05,0.63,-1.54,0.42
3.909994848072529e-05,0.7,-1.54,0.56
3.9899954572319984e-05,0.63,-1.61,0.35
4.0899962186813354e-05,0.56,-1.54,0.49
4.179996903985739e-05,0.63,-1.61,0.49
4.2599975131452084e-05,0.49,-1.54,0.28
4.329998046159744e-05,0.49,-1.68,0.21
4.429998807609081e-05,0.63,-1.47,0.42
4.529999569058418e-05,0.56,-1.61,0.35
4.6200002543628216e-05,0.7,-1.54,0.49
4.6900007873773575e-05,0.63,-1.61,0.35
4.789989907294512e-05,0.56,-1.54,0.42
4.8699905164539814e-05,0.56,-1.61,0.42
4.939991049468517e-05,0.49,-1.75,0.21
5.009991582483053e-05,0.42,-1.75,0.35
5.089992191642523e-05,0.63,-1.61,0.28
5.149992648512125e-05,0.7,-1.54,0.42
5.209993105381727e-05,0.42,-1.47,0.28
5.289993714541197e-05,0.63,-1.61,0.49
5.389994475990534e-05,0.56,-1.4,0.56
5.449994932860136e-05,0.63,-1.47,0.42
5.509995389729738e-05,0.77,-1.68,0.35
5.579995922744274e-05,0.49,-1.75,0.28
5.6399963796138763e-05,0.49,-1.61,0.28
5.6999968364834785e-05,0.7,-1.54,0.49
5.7699973694980145e-05,0.49,-1.75,0.14
5.8299978263676167e-05,0.49,-1.61,0.28
5.889998283237219e-05,0.56,-1.68,0.28
5.949998740106821e-05,0.63,-1.47,0.42
6.009999196976423e-05,0.7,-1.61,0.42
6.079999729990959e-05,0.63,-1.68,0.35
6.220000796020031e-05,0.56,-1.61,0.42
6.289989687502384e-05,0.63,-1.61,0.35
6.349990144371986e-05,0.56,-1.61,0.35
