time,x,y,z
0.7001072999555618,0.42,-1.61,0.21
0.7001181999221444,1.12,-1.61,0.56
0.7001197999343276,0.56,-1.68,0.42
0.7001215999480337,0.7,-1.82,0.35
0.7001239999663085,0.42,-1.47,0.28
0.7001265999861062,0.63,-1.68,0.21
0.7001279999967664,0.63,-1.47,0.42
0.7001296998932958,0.42,-1.68,0.21
0.7001315999077633,0.42,-1.61,0.28
0.7001340999267995,0.28,-1.61,0.42
0.7001355999382213,0.35,-1.33,0.35
0.7001372999511659,0.56,-1.54,0.28
0.7001386999618262,0.7,-1.82,0.21
0.7001400999724865,0.91,-1.82,0.42
0.7001417999854311,0.77,-1.75,0.28
0.7001426999922842,0.42,-1.54,0.28
0.7001447998918593,0.42,-1.47,0.35
0.7001472999108955,0.7,-1.61,0.42
0.700149399926886,0.91,-1.75,0.35
0.7001514999428764,0.77,-1.75,0.42
0.7001534999581054,0.7,-1.47,0.42
0.7001557999756187,0.28,-1.47,0.35
0.7001574999885634,0.42,-1.54,0.28
0.7001591000007465,0.56,-1.68,0.49
0.700160599895753,0.84,-1.75,0.42
0.7001629999140278,0.7,-1.61,0.49
0.7001640999224037,0.56,-1.75,0.42
0.7001657999353483,0.14,-1.47,0.14
0.7001675999490544,0.35,-1.68,0.42
0.7001690999604762,1.05,-1.61,0.42
0.7001699999673292,0.77,-1.61,0.35
0.700171299977228,0.7,-1.68,0.35
0.7001728999894112,0.42,-1.54,0.35
0.700175599893555,0.7,-1.47,0.49
0.7001764999004081,0.35,-1.68,0.42
0.7001776999095455,0.63,-1.68,0.35
0.700179599924013,0.28,-1.61,0.35
0.7001818999415264,0.63,-1.54,0.28
0.7001834999537095,0.42,-1.47,0.28
0.7001855999697,0.63,-1.54,0.35
0.7001867999788374,0.63,-1.68,0.35
0.7001889999955893,0.56,-1.75,0.21
0.7001909998944029,0.63,-1.68,0.28
0.7001915998989716,0.49,-1.47,0.42
0.7001930999103934,0.49,-1.61,0.35
0.7001939999172464,0.56,-1.54,0.21
0.7001954999286681,0.49,-1.68,0.49
0.7001977999461815,0.7,-1.47,0.42
0.7001998999621719,0.49,-1.54,0.49
0.7002021999796852,0.7,-1.47,0.49
0.7002042999956757,0.42,-1.68,0.28
0.700205999892205,0.56,-1.68,0.35
0.7002070999005809,0.77,-1.61,0.49
0.7002090999158099,0.7,-1.54,0.35
0.700209999922663,0.7,-1.54,0.49
0.7002115999348462,0.49,-1.54,0.21
0.7002129999455065,1.33,-1.68,0.28
0.7002138999523595,0.84,-1.54,0.49
0.7002150999614969,1.05,-1.82,0.49
0.7002165999729186,0.56,-1.68,0.35
0.7002180999843404,0.7,-1.61,0.35
0.7002191999927163,0.35,-1.47,0.42
0.7002200999995694,0.56,-1.54,0.35
0.70022119989153,0.35,-1.61,0.35
0.700222099898383,0.35,-1.61,0.28
0.7002245999174193,0.49,-1.47,0.35
0.7002266999334097,0.49,-1.54,0.49
0.7002281999448314,0.63,-1.47,0.42
0.7002294999547303,0.56,-1.82,0.21
0.700230999966152,0.7,-1.75,0.35
0.7002322999760509,0.63,-1.68,0.28
0.7002340999897569,0.42,-1.54,0.35
0.7002355000004172,0.28,-1.47,0.28
0.7002367998939008,0.42,-1.68,0.42
0.7002383999060839,0.77,-1.75,0.42
0.7002396999159828,0.77,-1.75,0.35
0.7002413999289274,0.49,-1.61,0.28
0.7002439999487251,0.42,-1.47,0.42
0.7002453999593854,0.49,-1.61,0.28
0.7002465999685228,0.7,-1.54,0.42
0.700248199980706,0.7,-1.54,0.35
0.7002493999898434,0.84,-1.47,0.42
0.7002512998878956,0.56,-1.54,0.42
0.7002521998947486,0.56,-1.61,0.42
0.7002537999069318,0.63,-1.54,0.35
0.7002546999137849,0.98,-1.75,0.35
0.7002559999236837,0.77,-1.54,0.28
0.7002571999328211,0.77,-1.82,0.35
0.700258299941197,0.42,-1.68,0.28
0.700259399949573,0.35,-1.61,0.14
0.7002606999594718,0.28,-1.47,0.28
0.7002615999663249,0.63,-1.68,0.28
0.7002636999823153,0.7,-1.61,0.35
0.7002669998910278,0.56,-1.54,0.42
0.7002683999016881,0.63,-1.54,0.42
0.7002699999138713,0.56,-1.4,0.35
0.7002715999260545,0.63,-1.75,0.28
0.7002728999359533,0.77,-1.75,0.42
0.7002746999496594,0.63,-1.82,0.28
0.7002758999587968,0.56,-1.82,0.28
0.7002770999679342,0.42,-1.47,0.21
0.7002785999793559,0.56,-1.33,0.35
0.7002799999900162,0.49,-1.47,0.49
0.7002805999945849,0.7,-1.68,0.35
0.7002816000021994,0.42,-1.82,0.35
0.7002820998895913,0.42,-1.47,0.28
0.7002833998994902,0.56,-1.4,0.42
0.7002843999071047,0.56,-1.4,0.42
0.7002849999116734,0.63,-1.68,0.35
0.7002881999360397,0.77,-1.68,0.42
0.7002900999505073,0.84,-1.54,0.42
0.7002917999634519,0.63,-1.47,0.35
0.700292699970305,0.63,-1.54,0.35
0.7002940999809653,0.63,-1.75,0.28
0.7002957999939099,0.49,-1.68,0.35
0.7002968000015244,0.84,-1.75,0.28
0.700297899893485,0.84,-1.47,0.35
0.7002997999079525,0.77,-1.54,0.35
0.7003011999186128,0.63,-1.68,0.49
0.7003023999277502,0.56,-1.61,0.35
0.7003035999368876,0.49,-1.61,0.35
0.7003044999437407,0.49,-1.68,0.21
0.7003057999536395,0.49,-1.54,0.14
0.7003075999673456,0.42,-1.47,0.35
0.7003091999795288,0.35,-1.54,0.28
0.7003102999879047,0.56,-1.4,0.49
0.7003111999947578,0.63,-1.54,0.35
0.7003121000016108,0.63,-1.61,0.35
0.70031309989281,0.56,-1.82,0.21
0.7003160999156535,0.63,-1.68,0.28
0.7003180999308825,0.63,-1.47,0.42
0.700318899936974,0.42,-1.61,0.35
0.7003197999438271,0.56,-1.54,0.28
0.7003213999560103,0.7,-1.75,0.28
0.7003232999704778,0.7,-1.54,0.42
0.7003240999765694,0.63,-1.68,0.28
0.7003251999849454,0.42,-1.54,0.28
0.70032689999789,0.56,-1.54,0.21
0.7003284998936579,0.63,-1.61,0.49
0.7003309999126941,0.91,-1.61,0.42
0.7003323999233544,0.56,-1.68,0.35
0.700333199929446,0.49,-1.68,0.28
0.7003343999385834,0.56,-1.54,0.35
0.7003362999530509,0.77,-1.75,0.42
0.7003372999606654,0.56,-1.47,0.28
0.70033899997361,0.84,-1.75,0.42
0.7003403999842703,0.7,-1.68,0.28
0.7003413999918848,0.49,-1.68,0.21
0.700342099997215,0.35,-1.61,0.28
0.7003438998945057,0.56,-1.61,0.35
0.7003451999044046,0.7,-1.68,0.42
0.7003465999150649,0.42,-1.61,0.35
0.7003474999219179,0.35,-1.54,0.14
0.7003487999318168,0.56,-1.33,0.35
0.7003499999409541,0.7,-1.54,0.35
0.7003516999538988,0.77,-1.61,0.42
0.7003533999668434,0.84,-1.61,0.35
0.7003547999775037,0.63,-1.61,0.35
0.7003567999927327,0.63,-1.47,0.42
0.7003588998923078,0.49,-1.47,0.42
0.7003597998991609,0.56,-1.61,0.35
0.7003616999136284,0.63,-1.54,0.21
0.7003627999220043,0.7,-1.61,0.28
0.7003640999319032,0.35,-1.61,0.28
0.7003658999456093,0.42,-1.61,0.21
0.7003672999562696,0.49,-1.61,0.21
0.7003683999646455,0.63,-1.68,0.35
0.7003704999806359,0.63,-1.68,0.28
0.7003723999951035,0.63,-1.61,0.35
0.7003734998870641,0.63,-1.61,0.49
0.7003744998946786,0.56,-1.61,0.42
0.7003752999007702,0.77,-1.68,0.35
0.7003761999076232,0.42,-1.68,0.35
0.7003795999335125,0.98,-1.75,0.28
0.7003806999418885,0.42,-1.54,0.28
0.7003826999571174,0.84,-1.75,0.42
0.7003837999654934,0.28,-1.61,0.28
0.700384599971585,0.63,-1.75,0.28
0.7003862999845296,0.56,-1.47,0.56
0.700387499993667,0.77,-1.47,0.49
0.7003882999997586,0.7,-1.47,0.35
0.7003891998901963,0.35,-1.54,0.42
0.7003906999016181,0.21,-1.54,0.28
0.7003919999115169,0.42,-1.54,0.35
0.7003925999160856,0.7,-1.54,0.42
0.7003941999282688,0.91,-1.68,0.28
0.7003947999328375,0.91,-1.68,0.42
0.700395799940452,0.7,-1.75,0.35
0.7004034999990836,0.56,-1.54,0.49
0.7004043998895213,0.49,-1.4,0.42
0.7004052998963743,0.63,-1.68,0.35
0.7004061999032274,0.77,-1.61,0.35
0.7004071999108419,0.7,-1.54,0.49
0.7004080999176949,0.42,-1.61,0.42
0.700408999924548,0.42,-1.54,0.28
0.7004095999291167,0.49,-1.47,0.42
0.7004110999405384,0.49,-1.75,0.28
0.7004125999519601,0.7,-1.82,0.35
0.7004136999603361,0.63,-1.68,0.42
0.700414799968712,0.63,-1.54,0.35
