time,x,y,z
0.0,0.77,-1.54,0.49
6.9999368861317635e-06,0.77,-1.61,0.28
8.299946784973145e-06,0.56,-1.54,0.42
9.199953638017178e-06,0.63,-1.54,0.35
1.0199961252510548e-05,0.56,-1.47,0.28
1.109996810555458e-05,0.56,-1.47,0.28
1.1699972674250603e-05,0.63,-1.54,0.56
1.2599979527294636e-05,0.56,-1.82,0.28
1.3399985618889332e-05,0.49,-1.68,0.42
1.4199991710484028e-05,0.56,-1.61,0.42
1.4999997802078724e-05,0.63,-1.61,0.35
1.5700003132224083e-05,0.7,-1.61,0.42
1.6600009985268116e-05,0.56,-1.68,0.35
1.7400016076862812e-05,0.42,-1.54,0.35
1.8300022929906845e-05,0.56,-1.68,0.35
1.8999911844730377e-05,0.63,-1.54,0.42
1.9799917936325073e-05,0.63,-1.61,0.35
2.089992631226778e-05,0.63,-1.61,0.49
2.159993164241314e-05,0.7,-1.47,0.42
2.2399937734007835e-05,0.63,-1.61,0.28
2.2999942302703857e-05,0.49,-1.61,0.28
2.3999949917197227e-05,0.7,-1.54,0.56
2.519995905458927e-05,0.7,-1.61,0.42
2.6399968191981316e-05,0.7,-1.61,0.35
2.729997504502535e-05,0.7,-1.61,0.49
2.8399983420968056e-05,0.7,-1.61,0.35
2.9499991796910763e-05,0.63,-1.68,0.42
3.070000093430281e-05,0.7,-1.54,0.49
3.1800009310245514e-05,0.63,-1.61,0.21
3.300001844763756e-05,0.56,-1.54,0.21
3.390002530068159e-05,0.35,-1.68,0.21
3.47999157384038e-05,0.56,-1.61,0.35
3.569992259144783e-05,0.56,-1.68,0.28
3.739993553608656e-05,0.63,-1.54,0.42
3.8199941627681255e-05,0.63,-1.61,0.35
3.929995000362396e-05,0.56,-1.54,0.35
3.999995533376932e-05,0.63,-1.61,0.28
4.069996066391468e-05,0.56,-1.61,0.42
4.1499966755509377e-05,0.63,-1.68,0.35
4.229997284710407e-05,0.63,-1.68,0.42
4.329998046159744e-05,0.63,-1.61,0.42
4.4599990360438824e-05,0.42,-1.75,0.21
4.529999569058418e-05,0.49,-1.54,0.42
4.610000178217888e-05,0.7,-1.68,0.35
4.680000711232424e-05,0.63,-1.54,0.35
4.7900015488266945e-05,0.63,-1.47,0.35
4.870002157986164e-05,0.56,-1.54,0.35
4.9699912779033184e-05,0.56,-1.61,0.28
5.039991810917854e-05,0.42,-1.75,0.28
5.10999234393239e-05,0.63,-1.47,0.49
5.18999295309186e-05,0.63,-1.61,0.42
5.2699935622513294e-05,0.7,-1.47,0.49
5.349994171410799e-05,0.56,-1.61,0.42
5.509995389729738e-05,0.56,-1.61,0.28
5.589995998889208e-05,0.63,-1.54,0.28
5.6699966080486774e-05,0.56,-1.54,0.56
5.749997217208147e-05,0.63,-1.68,0.35
5.849997978657484e-05,0.63,-1.61,0.42
5.9299985878169537e-05,0.63,-1.68,0.21
5.989999044686556e-05,0.63,-1.61,0.42
6.0699996538460255e-05,0.49,-1.61,0.35
6.130000110715628e-05,0.7,-1.61,0.35
6.200000643730164e-05,0.7,-1.68,0.42
6.2700011767447e-05,0.63,-1.75,0.35
6.360001862049103e-05,0.49,-1.61,0.28
6.499991286545992e-05,0.56,-1.61,0.28
6.579991895705462e-05,0.7,-1.54,0.35
6.639992352575064e-05,0.56,-1.54,0.42
6.7099928855896e-05,0.63,-1.61,0.42
6.769993342459202e-05,0.7,-1.61,0.42
6.839993875473738e-05,0.56,-1.68,0.35
6.89999433234334e-05,0.63,-1.61,0.21
6.969994865357876e-05,0.56,-1.68,0.28
7.039995398372412e-05,0.42,-1.68,0.42
7.099995855242014e-05,0.56,-1.47,0.49
7.16999638825655e-05,0.56,-1.47,0.35
7.229996845126152e-05,0.63,-1.47,0.35
7.389998063445091e-05,0.7,-1.54,0.42
7.479998748749495e-05,0.49,-1.68,0.35
7.569999434053898e-05,0.56,-1.68,0.28
7.650000043213367e-05,0.56,-1.61,0.21
7.730000652372837e-05,0.63,-1.61,0.35
7.800001185387373e-05,0.63,-1.61,0.42
7.860001642256975e-05,0.7,-1.47,0.56
7.920002099126577e-05,0.7,-1.54,0.42
7.999991066753864e-05,0.56,-1.61,0.35
8.059991523623466e-05,0.49,-1.61,0.21
8.129992056638002e-05,0.56,-1.54,0.49
8.189992513507605e-05,0.63,-1.54,0.28
8.249992970377207e-05,0.49,-1.61,0.35
8.309993427246809e-05,0.56,-1.54,0.28
8.369993884116411e-05,0.77,-1.61,0.49
8.429994340986013e-05,0.7,-1.54,0.49
8.599995635449886e-05,0.63,-1.75,0.28
8.669996168464422e-05,0.49,-1.68,0.28
8.739996701478958e-05,0.63,-1.68,0.35
8.79999715834856e-05,0.56,-1.61,0.49
8.859997615218163e-05,0.56,-1.68,0.28
8.929998148232698e-05,0.56,-1.61,0.35
8.9899986051023e-05,0.42,-1.68,0.21
9.059999138116837e-05,0.63,-1.61,0.42
9.119999594986439e-05,0.63,-1.61,0.28
9.180000051856041e-05,0.49,-1.54,0.28
9.250000584870577e-05,0.63,-1.68,0.35
9.400001727044582e-05,0.49,-1.68,0.21
9.50000248849392e-05,0.63,-1.61,0.42
9.599991608411074e-05,0.56,-1.61,0.28
9.699992369860411e-05,0.63,-1.61,0.35
9.819993283599615e-05,0.7,-1.61,0.42
0.00010039994958788157,0.7,-1.47,0.42
0.00010169995948672295,0.7,-1.54,0.49
0.00010289996862411499,0.49,-1.75,0.28
0.00010349997319281101,0.49,-1.61,0.21
0.00010449998080730438,0.63,-1.61,0.49
0.00010559998918324709,0.56,-1.47,0.49
0.00010679999832063913,0.63,-1.54,0.42
0.00010760000441223383,0.7,-1.68,0.42
0.00010850001126527786,0.49,-1.68,0.28
0.0001094000181183219,0.56,-1.54,0.28
0.00011010002344846725,0.63,-1.47,0.35
0.00011089991312474012,0.42,-1.68,0.28
0.0001118999207392335,0.56,-1.54,0.42
0.00011289992835372686,0.63,-1.61,0.35
0.0001137999352067709,0.49,-1.54,0.28
0.00011509994510561228,0.63,-1.61,0.42
0.00011609995272010565,0.63,-1.54,0.42
0.00011719996109604836,0.56,-1.61,0.42
0.00011789996642619371,0.77,-1.61,0.42
0.00011859997175633907,0.63,-1.68,0.42
0.00011989998165518045,0.63,-1.61,0.42
0.00012059998698532581,0.56,-1.61,0.28
0.00012129999231547117,0.56,-1.54,0.35
0.00012199999764561653,0.63,-1.68,0.28
0.0001227000029757619,0.7,-1.54,0.56
0.0001233000075444579,0.77,-1.47,0.42
0.00012420001439750195,0.63,-1.61,0.42
0.0001249000197276473,0.56,-1.54,0.21
0.00012560002505779266,0.7,-1.61,0.42
0.0001265999162569642,0.49,-1.68,0.42
0.00012719992082566023,0.63,-1.54,0.42
0.00012799992691725492,0.63,-1.61,0.35
0.00012889993377029896,0.63,-1.61,0.35
0.00012959993910044432,0.63,-1.61,0.28
0.00013049994595348835,0.56,-1.61,0.42
0.00013139995280653238,0.49,-1.61,0.28
0.00013229995965957642,0.56,-1.61,0.42
0.00013299996498972178,0.7,-1.54,0.49
0.0001335999695584178,0.7,-1.68,0.35
0.0001343999756500125,0.56,-1.61,0.28
0.00013529998250305653,0.42,-1.68,0.28
0.00013619998935610056,0.56,-1.61,0.28
0.00013679999392479658,0.63,-1.4,0.49
0.00013770000077784061,0.63,-1.61,0.35
0.00013840000610798597,0.49,-1.61,0.28
0.00013910001143813133,0.63,-1.61,0.21
0.00013970001600682735,0.63,-1.61,0.42
0.00014030002057552338,0.56,-1.68,0.28
0.0001409000251442194,0.63,-1.61,0.56
0.00014169991482049227,0.77,-1.54,0.49
0.0001422999193891883,0.56,-1.61,0.35
0.0001428999239578843,0.63,-1.61,0.28
0.00014349992852658033,0.56,-1.61,0.49
0.00014409993309527636,0.56,-1.68,0.35
0.00014469993766397238,0.56,-1.61,0.28
0.00014539994299411774,0.49,-1.61,0.21
0.0001460999483242631,0.49,-1.75,0.28
0.00014669995289295912,0.56,-1.61,0.49
0.00014729995746165514,0.63,-1.68,0.28
0.00014809996355324984,0.63,16.31,-0.35
0.00014919997192919254,-5.39,3.36,1.89
0.00015009997878223658,15.75,-4.9,0.77
0.00015089998487383127,5.88,-4.48,0.63
0.00015169999096542597,17.22,-11.06,1.05
0.00015360000543296337,-3.43,0.0,-0.14
0.0001545000122860074,2.38,-4.48,0.28
0.00015520001761615276,-5.18,2.31,0.35
0.00015600002370774746,-2.03,-1.96,0.49
0.000156699912622571,-1.33,0.0,0.49
0.000157299917191267,-4.97,1.26,0.28
0.00015799992252141237,-3.43,-1.75,0.14
0.0001585999270901084,-4.06,-1.05,0.07
0.0001593999331817031,3.15,-2.31,0.56
0.00016009993851184845,4.41,-1.61,0.63
0.0001607999438419938,6.02,-4.13,0.56
0.00016139994841068983,1.61,-2.45,0.7
0.0001620999537408352,2.38,-3.01,0.49
0.00016279995907098055,-1.61,-0.63,0.35
0.00016359996516257524,1.05,-1.61,0.14
0.00016419996973127127,1.82,-1.68,0.21
0.00016489997506141663,0.77,-1.54,0.0
0.00016559998039156199,-0.91,-1.26,0.21
0.00016629998572170734,-0.21,-1.47,0.14
0.0001669999910518527,-0.63,-0.35,0.35
0.00016769999638199806,-0.14,-0.91,0.42
0.00016830000095069408,0.07,-1.4,0.49
0.00016910000704228878,-0.07,-2.38,0.56
0.00016980001237243414,0.07,-2.03,0.7
0.00017040001694113016,0.35,-1.47,0.49
0.00017110002227127552,0.98,-1.47,0.28
0.00017169991042464972,1.61,-1.96,0.21
0.00017229991499334574,2.03,-2.17,-0.07
0.0001737999264150858,2.1,-2.1,0.07
0.00017449993174523115,1.82,-1.89,0.28
0.0001751999370753765,1.19,-1.33,0.28
0.0001759999431669712,0.42,-1.4,0.35
0.0001767999492585659,0.0,-1.33,0.49
0.00017749995458871126,-0.56,-1.47,0.49
0.00017819995991885662,-0.63,-1.4,0.63
0.00017889996524900198,-0.91,-1.26,0.63
0.000179499969817698,-0.42,-1.4,0.35
0.00018019997514784336,0.14,-1.54,0.28
0.00018089998047798872,1.26,-1.75,0.35
0.00018149998504668474,1.75,-1.96,0.14
0.0001821999903768301,1.61,-1.82,0.42
0.00018279999494552612,1.68,-1.75,0.28
0.00018339999951422215,1.4,-1.75,0.35
0.0001841000048443675,0.98,-1.75,0.49
0.00018470000941306353,0.49,-1.82,0.42
0.00018540001474320889,0.07,-1.68,0.49
0.0001860000193119049,-0.07,-1.33,0.42
0.00018670002464205027,-0.28,-1.33,0.42
0.0001873999135568738,-0.28,-1.33,0.14
0.00018809991888701916,0.14,-1.47,0.14
0.00018869992345571518,0.35,-1.47,0.21
0.0001892999280244112,0.63,-1.68,0.28
0.00018999993335455656,1.05,-1.75,0.42
0.00019069993868470192,1.05,-1.82,0.56
0.00019139994401484728,0.98,-2.03,0.56
0.0001919999485835433,0.98,-1.89,0.49
0.00019269995391368866,1.12,-1.82,0.42
0.00019329995848238468,0.98,-1.61,0.56
0.0001938999630510807,0.91,-1.47,0.28
0.00019449996761977673,0.42,-1.47,0.21
0.00019559997599571943,0.28,-1.47,0.14
0.00019619998056441545,0.21,-1.4,0.28
0.00019689998589456081,0.28,-1.47,0.28
0.00019749999046325684,0.21,-1.54,0.49
0.0001981999957934022,0.35,-1.61,0.49
0.00019880000036209822,0.35,-1.61,0.49
0.00019940000493079424,0.7,-1.82,0.35
0.0002001000102609396,0.98,-1.75,0.56
0.00020070001482963562,0.7,-1.68,0.21
0.00020130001939833164,1.26,-1.68,0.42
0.000202000024728477,0.84,-1.61,0.21
0.0002025999128818512,0.84,-1.68,0.28
0.00020319991745054722,0.63,-1.54,0.14
0.00020379992201924324,0.63,-1.4,0.35
0.0002044999273493886,0.42,-1.54,0.42
0.00020519993267953396,0.14,-1.47,0.28
0.00020579993724822998,0.21,-1.54,0.35
0.000206399941816926,0.35,-1.47,0.35
0.00020709994714707136,0.42,-1.68,0.28
0.00020769995171576738,0.63,-1.61,0.35
0.0002082999562844634,0.56,-1.61,0.21
0.00020899996161460876,0.84,-1.61,0.42
0.0002095999661833048,0.7,-1.68,0.35
0.00021029997151345015,0.77,-1.68,0.35
0.00021089997608214617,0.91,-1.61,0.35
0.0002114999806508422,0.77,-1.47,0.42
0.00021219998598098755,0.56,-1.54,0.28
0.00021279999054968357,0.49,-1.61,0.42
0.0002133999951183796,0.42,-1.54,0.35
0.00021399999968707561,0.35,-1.47,0.21
0.00021460000425577164,0.35,-1.54,0.35
0.00021520000882446766,0.49,-1.61,0.28
0.00021580001339316368,0.56,-1.47,0.49
0.0002164000179618597,0.56,-1.68,0.35
0.00021700002253055573,0.7,-1.61,0.35
0.00021769991144537926,0.7,-1.75,0.56
0.00021879991982132196,0.7,-1.68,0.35
0.00021939992439001799,0.77,-1.54,0.49
0.00022009992972016335,0.84,-1.61,0.49
0.00022069993428885937,0.7,-1.68,0.42
0.0002212999388575554,0.63,-1.61,0.28
0.00022199994418770075,0.56,-1.68,0.35
0.00022259994875639677,0.56,-1.61,0.28
0.0002231999533250928,0.49,-1.61,0.28
0.00022379995789378881,0.49,-1.61,0.35
0.00022439996246248484,0.49,-1.61,0.35
0.00022499996703118086,0.56,-1.61,0.35
0.00022559997159987688,0.63,-1.61,0.35
0.0002261999761685729,0.63,-1.68,0.35
0.00022679998073726892,0.56,-1.82,0.21
0.00022749998606741428,0.49,-1.61,0.35
0.0002280999906361103,0.7,-1.54,0.35
0.00022869999520480633,0.56,-1.68,0.28
