time,x,y,z
0.0,0.7,-1.68,0.49
4.900037311017513e-06,0.63,-1.54,0.49
5.900044925510883e-06,0.7,-1.75,0.42
6.600050255656242e-06,0.56,-1.61,0.35
7.300055585801601e-06,0.56,-1.61,0.28
8.00006091594696e-06,0.63,-1.61,0.35
8.600065484642982e-06,0.56,-1.61,0.28
9.300070814788342e-06,0.63,-1.61,0.35
9.900075383484364e-06,0.7,-1.54,0.35
1.0500079952180386e-05,0.56,-1.61,0.35
1.1100084520876408e-05,0.56,-1.54,0.42
1.1600088328123093e-05,0.63,-1.61,0.49
1.2199976481497288e-05,0.63,-1.47,0.35
1.309998333454132e-05,0.63,-1.54,0.49
1.3599987141788006e-05,0.7,-1.61,0.42
1.4199991710484028e-05,0.63,-1.61,0.28
1.479999627918005e-05,0.56,-1.61,0.35
1.550000160932541e-05,0.56,-1.61,0.28
1.6200006939470768e-05,0.56,-1.61,0.35
1.6900012269616127e-05,0.56,-1.61,0.28
1.7600017599761486e-05,0.63,-1.61,0.42
1.8000020645558834e-05,0.63,-1.61,0.42
1.880002673715353e-05,0.56,-1.47,0.35
1.950003206729889e-05,0.63,-1.54,0.42
2.010003663599491e-05,0.56,-1.54,0.35
2.1300045773386955e-05,0.7,-1.54,0.49
2.210005186498165e-05,0.7,-1.54,0.35
2.310005947947502e-05,0.56,-1.54,0.42
2.4400069378316402e-05,0.56,-1.61,0.35
2.5600078515708447e-05,0.56,-1.61,0.42
2.6600086130201817e-05,0.42,-1.68,0.21
2.759997732937336e-05,0.56,-1.54,0.35
2.829998265951872e-05,0.77,-1.54,0.42
2.9699993319809437e-05,0.7,-1.68,0.42
3.0399998649954796e-05,0.63,-1.61,0.28
3.130000550299883e-05,0.35,-1.68,0.21
3.190001007169485e-05,0.42,-1.54,0.28
3.270001616328955e-05,0.63,-1.54,0.42
3.350002225488424e-05,0.84,-1.54,0.42
3.400002606213093e-05,0.63,-1.54,0.35
3.450002986937761e-05,0.42,-1.68,0.21
3.570003900676966e-05,0.49,-1.68,0.28
3.630004357546568e-05,0.49,-1.54,0.35
3.720005042850971e-05,0.63,-1.61,0.35
3.7800054997205734e-05,0.56,-1.68,0.28
3.860006108880043e-05,0.63,-1.47,0.42
3.920006565749645e-05,0.7,-1.47,0.42
3.9800070226192474e-05,0.63,-1.54,0.28
4.030007403343916e-05,0.63,-1.47,0.42
4.100007936358452e-05,0.63,-1.68,0.42
4.1800085455179214e-05,0.56,-1.47,0.42
4.239997360855341e-05,0.49,-1.61,0.21
4.3199979700148106e-05,0.49,-1.61,0.28
4.4199987314641476e-05,0.56,-1.54,0.35
4.4599990360438824e-05,0.77,-1.61,0.42
4.529999569058418e-05,0.7,-1.54,0.42
4.5900000259280205e-05,0.7,-1.47,0.56
4.640000406652689e-05,0.56,-1.54,0.35
4.6900007873773575e-05,0.56,-1.54,0.42
4.740001168102026e-05,0.56,-1.61,0.28
4.7900015488266945e-05,0.49,-1.68,0.28
4.830001853406429e-05,0.63,-1.54,0.42
4.8900023102760315e-05,0.63,-1.54,0.42
4.9400026910007e-05,0.56,-1.54,0.42
5.0200033001601696e-05,0.63,-1.61,0.42
5.150004290044308e-05,0.63,-1.61,0.56
5.2600051276385784e-05,0.63,-1.61,0.35
5.3200055845081806e-05,0.35,-1.68,0.28
5.3900061175227165e-05,0.49,-1.54,0.35
5.450006574392319e-05,0.63,-1.54,0.49
5.5200071074068546e-05,0.49,-1.54,0.42
5.5900076404213905e-05,0.49,-1.54,0.28
5.650008097290993e-05,0.63,-1.54,0.42
5.710008554160595e-05,0.49,-1.61,0.42
5.75000885874033e-05,0.63,-1.61,0.56
5.809997674077749e-05,0.77,-1.54,0.42
5.8699981309473515e-05,0.7,-1.61,0.42
5.989999044686556e-05,0.56,-1.68,0.35
6.049999501556158e-05,0.7,-1.54,0.42
6.10999995842576e-05,0.7,-1.61,0.42
6.170000415295362e-05,0.7,-1.47,0.42
6.210000719875097e-05,0.56,-1.61,0.35
6.2700011767447e-05,0.63,-1.61,0.21
6.320001557469368e-05,0.63,-1.54,0.49
6.370001938194036e-05,0.56,-1.75,0.35
