Time,x,y,z
1,0.49,-1.61,0.21
2,0.56,-1.54,0.35
3,0.56,-1.54,0.42
4,0.63,-1.54,0.42
5,0.56,-1.61,0.28
6,0.56,-1.54,0.35
7,0.56,-1.61,0.35
8,0.49,-1.54,0.28
9,0.56,-1.61,0.35
10,0.56,-1.54,0.42
11,0.63,-1.47,0.28
12,0.35,-1.68,0.35
13,0.42,-1.54,0.35
14,0.49,-1.61,0.28
15,0.63,-1.54,0.42
16,0.49,-1.54,0.28
17,0.56,-1.54,0.35
18,0.56,-1.54,0.28
19,0.56,-1.54,0.42
20,0.63,-1.54,0.35
21,0.56,-1.61,0.35
22,0.63,-1.54,0.28
23,0.42,-1.54,0.35
24,0.63,-1.54,0.42
25,0.49,-1.54,0.28
26,0.63,-1.54,0.42
27,0.56,-1.54,0.21
28,0.49,-1.54,0.28
29,0.63,-1.47,0.35
30,0.56,-1.54,0.35
31,0.63,-1.54,0.35
32,0.42,-1.61,0.28
33,0.63,-1.54,0.42
34,0.56,-1.47,0.35
35,0.63,-1.61,0.42
36,0.56,-1.47,0.28
37,0.56,-1.61,0.35
38,0.56,-1.68,0.28
39,0.63,-1.47,0.35
40,0.49,-1.54,0.42
41,0.49,-1.47,0.35
42,0.63,-1.54,0.35
43,0.42,-1.54,0.35
44,0.56,-1.54,0.42
45,0.56,-1.47,0.35
46,0.63,-1.54,0.42
47,0.49,-1.61,0.35
48,0.49,-1.54,0.21
49,0.49,-1.61,0.28
50,0.56,-1.54,0.49
51,0.56,-1.47,0.42
52,0.63,-1.54,0.35
53,0.49,-1.61,0.35
54,0.49,-1.54,0.35
55,0.63,-1.61,0.35
56,0.56,-1.54,0.28
57,0.63,-1.54,0.35
58,0.49,-1.61,0.28
59,0.56,-1.68,0.42
60,0.56,-1.47,0.35
61,0.56,-1.54,0.35
62,0.70,-1.54,0.49
63,0.56,-1.61,0.21
64,0.56,-1.54,0.35
65,0.49,-1.61,0.14
66,0.49,-1.61,0.35
67,0.63,-1.47,0.42
68,0.63,-1.54,0.35
69,0.49,-1.54,0.35
70,0.49,-1.54,0.35
71,0.63,-1.61,0.35
72,0.49,-1.54,0.42
73,0.63,-1.54,0.42
74,0.42,-1.61,0.42
75,0.49,-1.61,0.28
76,0.63,-1.54,0.35
77,0.56,-1.54,0.28
78,0.70,-1.47,0.28
79,0.49,-1.54,0.35
80,0.56,-1.47,0.28
81,0.63,-1.61,0.35
82,0.63,-1.61,0.35
83,0.63,-1.54,0.35
84,0.63,-1.47,0.42
85,0.49,-1.68,0.28
86,0.56,-1.54,0.35
87,0.49,-1.47,0.35
88,0.56,-1.47,0.49
89,0.63,-1.54,0.21
90,0.42,-1.47,0.28
91,0.63,-1.61,0.42
92,0.49,-1.54,0.35
93,0.63,-1.61,0.35
94,0.56,-1.61,0.28
95,0.56,-1.47,0.28
96,0.49,-1.75,0.28
97,0.49,-1.61,0.28
98,0.49,-1.54,0.35
99,0.56,-1.47,0.49
100,0.49,-1.61,0.28
101,0.49,-1.68,0.21
102,0.56,-1.68,0.35
103,0.56,-1.47,0.35
104,0.56,-1.54,0.28
105,0.70,-1.54,0.35
106,0.63,-1.68,0.28
107,0.63,-1.54,0.35
108,0.56,-1.54,0.28
109,0.49,-1.61,0.28
110,0.70,-1.40,0.49
111,0.63,-1.61,0.35
112,0.56,-1.61,0.28
113,0.56,-1.54,0.35
114,0.63,-1.54,0.35
115,0.70,-1.47,0.35
116,0.70,-1.61,0.35
117,0.49,-1.61,0.35
118,0.49,-1.40,0.42
119,0.49,-1.47,0.42
120,0.63,-1.47,0.42
121,0.49,-1.61,0.35
122,0.49,-1.61,0.28
123,0.49,-1.61,0.35
124,0.56,-1.47,0.42
125,0.49,-1.61,0.35
126,0.70,-1.61,0.35
127,0.35,-1.68,0.28
128,0.63,-1.61,0.42
129,0.56,-1.47,0.35
130,0.49,-1.54,0.42
131,0.63,-1.47,0.42
132,0.56,-1.61,0.28
133,0.56,-1.61,0.21
134,0.49,-1.61,0.35
135,0.56,-1.54,0.42
136,0.49,-1.61,0.49
137,0.63,-1.54,0.28
138,0.35,-1.61,0.28
139,0.56,-1.61,0.35
140,0.56,-1.54,0.35
141,0.70,-1.47,0.42
142,0.63,-1.47,0.35
143,0.49,-1.75,0.28
144,0.63,-1.54,0.28
145,0.56,-1.47,0.35
146,0.56,-1.47,0.35
147,0.63,-1.47,0.35
148,0.70,-1.54,0.35
149,0.42,-1.61,0.28
150,0.49,-1.47,0.42
151,0.49,-1.61,0.35
152,0.70,-1.33,0.42
153,0.63,-1.61,0.35
154,0.56,-1.54,0.21
155,0.56,-1.61,0.49
156,0.56,-1.47,0.28
157,0.63,-1.40,0.42
158,0.63,-1.61,0.35
159,0.42,-1.54,0.28
160,0.63,-1.47,0.35
161,0.56,-1.54,0.42
162,0.56,-1.54,0.35
163,0.63,-1.47,0.35
164,0.49,-1.61,0.42
165,0.42,-1.61,0.21
166,0.49,-1.47,0.42
167,0.49,-1.40,0.35
168,0.63,-1.54,0.35
169,0.49,-1.54,0.28
170,0.49,-1.54,0.35
171,0.56,-1.54,0.28
172,0.56,-1.54,0.35
173,0.63,-1.47,0.35
174,0.42,-1.68,0.28
175,0.63,-1.61,0.35
176,0.49,-1.68,0.21
177,0.63,-1.54,0.49
178,0.49,-1.61,0.42
179,0.70,-1.54,0.49
180,0.49,-1.54,0.28
181,0.56,-1.61,0.28
182,0.56,-1.40,0.28
183,0.63,-1.47,0.42
184,0.63,-1.61,0.35
185,0.42,-1.61,0.14
186,0.56,-1.61,0.35
187,0.56,-1.54,0.28
188,0.63,-1.47,0.28
189,0.56,-1.61,0.35
190,0.63,-1.54,0.42
191,0.49,-1.54,0.42
192,0.56,-1.54,0.42
193,0.56,-1.54,0.35
194,0.56,-1.54,0.42
195,0.63,-1.47,0.42
196,0.49,-1.68,0.42
197,0.56,-1.61,0.35
198,0.63,-1.54,0.42
199,0.70,-1.54,0.42
200,0.70,-1.47,0.35
201,0.42,-1.68,0.35
202,0.56,-1.47,0.28
203,0.56,-1.54,0.35
204,0.56,-1.54,0.35
205,0.56,-1.54,0.21
206,0.56,-1.54,0.28
207,0.49,-1.61,0.28
208,0.56,-1.54,0.35
209,0.49,-1.54,0.35
210,0.49,-1.47,0.28
211,0.49,-1.61,0.21
212,0.56,-1.47,0.35
213,0.49,-1.61,0.28
214,0.63,-1.47,0.28
215,0.70,-1.40,0.56
216,0.49,-1.61,0.14
217,0.63,-1.54,0.28
218,0.49,-1.61,0.35
219,0.56,-1.54,0.28
220,0.49,-1.54,0.35
221,0.63,-1.54,0.42
222,0.56,-1.54,0.28
223,0.56,-1.61,0.28
224,0.63,-1.47,0.35
225,0.56,-1.47,0.56
226,0.63,-1.61,0.28
227,0.49,-1.61,0.14
228,0.63,-1.54,0.56
229,0.49,-1.47,0.35
230,0.63,-1.47,0.49
231,0.49,-1.54,0.35
232,0.56,-1.54,0.35
