Time,x,y,z
1,0.49,-1.61,0.35
2,0.56,-1.47,0.42
3,0.56,-1.61,0.35
4,0.63,-1.47,0.35
5,0.63,-1.47,0.35
6,0.70,-1.40,0.28
7,0.42,-1.54,0.28
8,0.56,-1.54,0.21
9,0.49,-1.54,0.42
10,0.63,-1.47,0.49
11,0.56,-1.47,0.42
12,0.49,-1.61,0.21
13,0.63,-1.54,0.49
14,0.56,-1.47,0.42
15,0.70,-1.40,0.42
16,0.49,-1.47,0.21
17,0.56,-1.68,0.14
18,0.63,-1.54,0.42
19,0.56,-1.68,0.21
20,0.56,-1.61,0.35
21,0.56,-1.47,0.35
22,0.56,-1.54,0.28
23,0.42,-1.68,0.42
24,0.63,-1.61,0.35
25,0.56,-1.47,0.28
26,0.63,-1.47,0.42
27,0.56,-1.68,0.28
28,0.49,-1.68,0.35
29,0.56,-1.54,0.21
30,0.70,-1.54,0.35
31,0.70,-1.54,0.49
32,0.56,-1.68,0.49
33,0.70,-1.47,0.42
34,0.49,-1.61,0.28
35,0.49,-1.61,0.35
36,0.49,-1.47,0.42
37,0.63,-1.47,0.42
38,0.56,-1.68,0.21
39,0.56,-1.61,0.42
40,0.56,-1.47,0.42
41,0.49,-1.61,0.49
42,0.56,-1.40,0.35
43,0.56,-1.61,0.28
44,0.56,-1.61,0.35
45,0.49,-1.54,0.28
46,0.63,-1.47,0.42
47,0.42,-1.47,0.28
48,0.56,-1.54,0.28
49,0.49,-1.54,0.28
50,0.56,-1.68,0.42
51,0.56,-1.47,0.35
52,0.56,-1.47,0.35
53,0.63,-1.54,0.28
54,0.35,-1.61,0.35
55,0.56,-1.61,0.35
56,0.49,-1.47,0.42
57,0.56,-1.47,0.35
58,0.56,-1.61,0.35
59,0.49,-1.54,0.35
60,0.49,-1.40,0.28
61,0.42,-1.68,0.28
62,0.56,-1.54,0.28
63,0.56,-1.47,0.28
64,0.56,-1.54,0.35
65,0.35,-1.61,0.21
66,0.63,-1.54,0.42
67,0.49,-1.61,0.35
68,0.63,-1.54,0.49
69,0.70,-1.47,0.42
70,0.49,-1.54,0.21
71,0.56,-1.47,0.28
72,0.56,-1.54,0.35
73,0.63,-1.40,0.49
74,0.49,-1.54,0.28
75,0.56,-1.61,0.35
76,0.56,-1.47,0.35
77,0.70,-1.54,0.42
78,0.63,-1.47,0.28
79,0.49,-1.68,0.28
80,0.63,-1.61,0.28
81,0.42,-1.61,0.14
82,0.56,-1.68,0.35
83,0.49,-1.54,0.28
84,0.70,-1.47,0.42
85,0.49,-1.47,0.28
86,0.49,-1.68,0.21
87,0.49,-1.54,0.35
88,0.56,-1.47,0.28
89,0.63,-1.40,0.35
90,0.42,-1.61,0.28
91,0.56,-1.61,0.28
92,0.56,-1.54,0.49
93,0.63,-1.47,0.42
94,0.56,-1.54,0.35
95,0.70,-1.54,0.56
96,0.56,-1.61,0.28
97,0.49,-1.61,0.28
98,0.56,-1.47,0.35
99,0.63,-1.54,0.42
100,0.56,-1.54,0.42
101,0.42,-1.75,0.35
102,0.63,-1.61,0.28
103,0.56,-1.68,0.35
104,0.70,-1.47,0.42
105,0.49,-1.54,0.21
106,0.42,-1.54,0.35
107,0.56,-1.54,0.28
108,0.56,-1.54,0.35
109,0.63,-1.47,0.42
110,0.56,-1.47,0.42
111,0.70,-1.40,0.49
112,0.56,-1.54,0.28
113,0.56,-1.61,0.42
114,0.49,-1.54,0.28
115,0.63,-1.40,0.35
116,0.56,-1.54,0.28
117,0.56,-1.54,0.35
118,0.56,-1.47,0.35
119,0.63,-1.54,0.35
120,0.63,-1.47,0.49
121,0.42,-1.68,0.21
122,0.49,-1.54,0.28
123,0.35,-1.54,0.21
124,0.49,-1.61,0.35
125,0.56,-1.54,0.28
126,0.63,-1.47,0.42
127,0.49,-1.61,0.28
128,0.56,-1.61,0.35
129,0.56,-1.54,0.28
130,0.63,-1.47,0.49
131,0.70,-1.47,0.42
132,0.42,-1.61,0.21
133,0.56,-1.54,0.35
134,0.42,-1.54,0.21
135,0.70,-1.47,0.49
136,0.56,-1.47,0.35
137,0.63,-1.54,0.42
138,0.49,-1.54,0.42
139,0.42,-1.61,0.28
140,0.49,-1.61,0.28
141,0.63,-1.47,0.49
142,0.63,-1.54,0.49
143,0.42,-1.61,0.21
144,0.63,-1.54,0.28
145,0.56,-1.47,0.35
146,0.70,-1.47,0.35
147,0.56,-1.61,0.28
148,0.49,-1.54,0.21
149,0.49,-1.61,0.35
150,0.49,-1.61,0.21
151,0.63,-1.54,0.42
152,0.63,-1.54,0.35
153,0.70,-1.47,0.49
154,0.49,-1.68,0.14
155,0.56,-1.54,0.49
156,0.49,-1.54,0.42
157,0.70,-1.47,0.42
158,0.56,-1.54,0.35
159,0.56,-1.54,0.35
160,0.56,-1.54,0.35
161,0.63,-1.54,0.42
162,0.63,-1.47,0.42
163,0.56,-1.61,0.21
164,0.70,-1.47,0.49
165,0.42,-1.61,0.28
166,0.56,-1.47,0.35
167,0.63,-1.40,0.35
168,0.63,-1.54,0.35
169,0.35,-1.54,0.21
170,0.49,-1.61,0.35
171,0.49,-1.47,0.21
172,0.56,-1.47,0.42
173,0.70,-1.47,0.35
174,0.56,-1.54,0.35
175,0.63,-1.54,0.35
176,0.49,-1.54,0.21
177,0.63,-1.54,0.42
178,0.56,-1.54,0.28
179,0.56,-1.47,0.35
