time,x,y,z
0.35211850004270673,0.49,-1.61,0.28
0.3521267999894917,0.35,-1.54,0.35
0.35214600001927465,0.42,-1.54,0.28
0.35214780003298074,0.42,-1.75,0.28
0.35214900004211813,0.49,-1.61,0.28
0.3521506000543013,0.7,-1.61,0.42
0.3521522000664845,0.84,-1.82,0.28
0.3521534000756219,0.98,-1.75,0.49
0.35215479996986687,1.12,-1.75,0.42
0.3521562999812886,1.05,-1.75,0.28
0.3521578999934718,0.98,-1.68,0.49
0.35215920000337064,0.7,-1.54,0.56
0.35216060001403093,0.49,-1.61,0.42
0.3521620000246912,0.14,-1.61,0.42
0.35216330003459007,0.14,-1.47,0.21
0.3521646000444889,0.21,-1.54,0.35
0.3521662000566721,0.35,-1.54,0.35
0.35216790006961673,0.63,-1.54,0.49
0.35216919996310025,0.7,-1.68,0.42
0.3521708999760449,0.84,-1.68,0.35
0.3521718999836594,0.77,-1.68,0.49
0.3521732999943197,0.77,-1.54,0.28
0.3521748000057414,0.49,-1.54,0.35
0.35217590001411736,0.35,-1.61,0.21
0.3521772000240162,0.14,-1.61,0.28
0.35217910003848374,0.28,-1.54,0.35
0.3521808000514284,0.28,-1.54,0.35
0.3521821000613272,0.63,-1.61,0.35
0.3521831000689417,0.77,-1.75,0.42
0.35218420007731766,0.91,-1.75,0.42
0.3521853999700397,1.12,-1.68,0.49
0.3521867999807,1.12,-1.75,0.42
0.35218789998907596,0.7,-1.68,0.28
0.35218970000278205,0.63,-1.54,0.42
0.352190800011158,0.21,-1.54,0.28
0.3521922000218183,0.28,-1.47,0.21
0.3521934000309557,0.21,-1.61,0.28
0.35219440003857017,0.35,-1.54,0.21
0.35219540004618466,0.49,-1.61,0.49
0.35219640005379915,0.7,-1.68,0.35
0.352197700063698,0.84,-1.68,0.35
0.3521993000758812,0.98,-1.61,0.35
0.35220049996860325,0.91,-1.68,0.35
0.35220189997926354,0.49,-1.68,0.28
0.35220289998687804,0.42,-1.61,0.35
0.35220409999601543,0.14,-1.54,0.35
0.3522050000028685,0.28,-1.61,0.28
0.35220640001352876,0.42,-1.54,0.42
0.3522077000234276,0.56,-1.61,0.42
0.352208900032565,0.7,-1.68,0.35
0.35221040004398674,0.98,-1.82,0.49
0.3522113000508398,0.91,-1.75,0.49
0.3522123000584543,0.77,-1.68,0.42
0.35221390007063746,0.77,-1.75,0.35
0.35221489996183664,0.35,-1.61,0.28
0.3522163999732584,0.35,-1.61,0.42
0.35221739998087287,0.21,-1.47,0.21
0.3522184999892488,0.07,-1.54,0.21
0.35221959999762475,0.28,-1.47,0.49
0.3522205000044778,0.49,-1.61,0.42
0.35222160001285374,0.56,-1.68,0.49
0.3522225000197068,0.98,-1.68,0.49
0.35222360002808273,0.98,-1.75,0.35
0.3522246000356972,1.05,-1.75,0.35
0.3522256000433117,0.91,-1.68,0.49
0.35222790006082505,0.84,-1.68,0.42
0.35222890006843954,0.77,-1.68,0.35
0.3522300000768155,0.84,-1.68,0.28
0.35223099996801466,0.7,-1.75,0.35
0.3522483999840915,0.77,-1.82,0.21
0.3522497999947518,0.84,-1.68,0.42
0.35225090000312775,0.77,-1.75,0.35
0.35225210001226515,0.7,-1.68,0.42
0.35225310001987964,0.84,-1.61,0.42
0.35225410002749413,0.7,-1.47,0.35
0.3522553000366315,0.35,-1.54,0.28
0.352256300044246,0.49,-1.68,0.42
0.3522585000609979,0.42,-1.61,0.28
0.35225960006937385,0.42,-1.68,0.21
0.35226069996133447,0.7,-1.47,0.49
0.3522615999681875,0.7,-1.68,0.35
0.352262599975802,0.63,-1.61,0.42
0.3522635999834165,0.49,-1.68,0.35
0.352264599991031,0.42,-1.68,0.21
0.3522655999986455,0.42,-1.4,0.42
0.3522668000077829,0.42,-1.47,0.14
0.35226780001539737,0.28,-1.61,0.28
0.3522687000222504,0.35,-1.47,0.35
0.3522697000298649,0.42,-1.61,0.42
0.35227060003671795,0.42,-1.68,0.28
0.3522717000450939,0.49,-1.75,0.35
0.35227260005194694,0.63,-1.61,0.35
0.35227360005956143,0.7,-1.61,0.35
0.3522758000763133,0.77,-1.68,0.28
0.35227709996979684,0.63,-1.61,0.28
0.3522781999781728,0.7,-1.47,0.49
0.3522792999865487,0.56,-1.61,0.42
0.35228039999492466,0.63,-1.68,0.35
0.3522813000017777,0.7,-1.54,0.49
0.35228240001015365,0.56,-1.54,0.42
