time,x,y,z
0.35213609994389117,0.42,-1.47,0.28
0.3521435000002384,0.28,-1.54,0.21
0.35214539989829063,0.0,-1.54,0.21
0.3521471999119967,-0.28,-1.54,0.28
0.35214889992494136,-0.21,-1.54,0.14
0.352150599937886,0.0,-1.54,0.35
0.35215189994778484,0.21,-1.47,0.35
0.35215349995996803,0.42,-1.61,0.28
0.3521546999691054,0.56,-1.54,0.14
0.35215579997748137,0.91,-1.61,0.35
0.35215659998357296,0.91,-1.61,0.35
0.3521576999919489,0.91,-1.54,0.35
0.3521586999995634,0.63,-1.82,0.35
0.3521597000071779,0.63,-1.75,0.42
0.3521605998976156,0.56,-1.68,0.28
0.3521613999037072,0.49,-1.68,0.35
0.35216229991056025,0.7,-1.68,0.28
0.352163799921982,0.7,-1.61,0.42
0.35216509993188083,0.91,-1.61,0.42
0.3521663999417797,0.98,-1.68,0.42
0.3521676999516785,1.12,-1.68,0.42
0.3521690999623388,0.77,-1.68,0.49
0.3521704999729991,0.7,-1.75,0.56
0.35217139997985214,0.49,-1.54,0.28
0.3521724999882281,0.28,-1.47,0.49
0.3521739999996498,0.14,-1.4,0.35
0.35217510000802577,0.07,-1.61,0.28
0.35217609989922494,0.21,-1.54,0.42
0.352176999906078,0.35,-1.47,0.49
0.3521777999121696,0.98,-1.61,0.56
0.3521788999205455,1.05,-1.61,0.42
0.3521800999296829,1.19,-1.68,0.56
0.3521808999357745,1.19,-1.68,0.49
0.3521824999479577,1.19,-1.68,0.49
0.35218339995481074,0.91,-1.75,0.42
0.35218439996242523,0.91,-1.61,0.49
0.3521853999700397,0.84,-1.61,0.63
0.35218649997841567,0.84,-1.68,0.42
0.35218789998907596,0.77,-1.82,0.49
0.3521889999974519,0.98,-1.89,0.49
0.35218990000430495,1.05,-1.89,0.56
0.3521914999000728,1.05,-1.75,0.49
0.35219239990692586,1.12,-1.68,0.49
0.35219339991454035,0.98,-1.75,0.42
0.35219439992215484,0.84,-1.61,0.35
0.3521952999290079,0.56,-1.75,0.28
0.3521962999366224,0.7,-1.68,0.42
0.3521973999449983,0.63,-1.68,0.35
0.3521981999510899,0.91,-1.68,0.42
0.3521991999587044,0.84,-1.82,0.42
0.35220009996555746,0.91,-1.68,0.56
0.35220089997164905,0.91,-1.89,0.42
0.3522017999785021,0.98,-1.89,0.42
0.35220309998840094,0.84,-1.68,0.49
0.352203999995254,0.98,-1.68,0.63
0.3522050000028685,0.77,-1.61,0.56
0.3522061000112444,0.49,-1.47,0.35
0.3522068999009207,0.35,-1.61,0.49
0.3522076999070123,0.42,-1.54,0.56
0.3522084999131039,0.35,-1.68,0.49
0.3522092999191955,0.49,-1.68,0.63
0.3522101999260485,0.98,-1.54,0.49
0.352211199933663,0.91,-1.68,0.42
0.35221189993899316,1.12,-1.75,0.49
0.35221269994508475,1.19,-1.82,0.49
0.35221449995879084,1.26,-1.82,0.42
0.35221529996488243,1.33,-1.82,0.42
0.35221609997097403,1.05,-1.75,0.63
0.35221699997782707,1.05,-1.82,0.42
0.352218099986203,0.7,-1.82,0.56
0.3522188999922946,0.7,-1.68,0.42
0.35221979999914765,0.56,-1.75,0.49
0.3522207000060007,0.56,-1.75,0.35
0.3522215000120923,0.63,-1.68,0.42
0.35222249990329146,0.63,-1.68,0.56
0.3522237999131903,0.42,-1.75,0.21
0.35222489992156625,0.35,-1.75,0.35
0.3522269999375567,0.14,-1.61,0.21
0.35222789994440973,0.14,-1.54,0.28
0.35222879995126277,0.21,-1.61,0.21
0.35222959995735437,0.14,-1.54,0.21
0.35223039996344596,0.28,-1.47,0.42
0.352231299970299,0.42,-1.61,0.28
0.3522320999763906,0.42,-1.68,0.35
0.3522328999824822,0.63,-1.75,0.35
0.3522336999885738,0.91,-1.68,0.35
0.3522344999946654,0.77,-1.82,0.28
0.35223540000151843,0.84,-1.68,0.42
0.35223620000761,0.56,-1.68,0.28
0.35223709989804775,0.63,-1.68,0.35
0.3522379999049008,0.49,-1.61,0.28
0.3522387999109924,0.49,-1.54,0.14
0.3522400999208912,0.42,-1.68,0.28
0.3522420999361202,0.42,-1.54,0.35
0.35224299994297326,0.28,-1.61,0.35
0.35224399995058775,0.28,-1.54,0.21
0.3522456999635324,0.0,-1.54,0.21
0.352247399976477,0.07,-1.61,0.07
0.3522491999901831,0.21,-1.4,0.28
0.3522508000023663,0.21,-1.4,0.21
