time,x,y,z
0.7001324999146163,0.7,-1.47,0.49
0.7001393999671564,0.49,-1.4,0.28
0.700141099980101,0.56,-1.61,0.28
0.7001425999915227,0.56,-1.54,0.21
0.7001438000006601,0.77,-1.75,0.42
0.7001449998933822,0.56,-1.54,0.35
0.7001457998994738,0.56,-1.47,0.42
0.7001466999063268,0.49,-1.54,0.35
0.7001475999131799,0.63,-1.75,0.35
0.7001483999192715,0.56,-1.82,0.28
0.7001492999261245,0.77,-1.47,0.56
0.7001503999345005,0.63,-1.47,0.56
0.7001514999428764,0.42,-1.61,0.28
0.7001523999497294,0.42,-1.82,0.28
0.700153199955821,0.7,-1.68,0.28
0.7001539999619126,0.7,-1.75,0.42
0.7001547999680042,0.7,-1.54,0.35
0.7001559999771416,0.63,-1.47,0.28
0.7001567999832332,0.28,-1.54,0.21
0.7001578999916092,0.42,-1.61,0.14
0.7001587999984622,0.7,-1.61,0.42
0.7001597000053152,0.56,-1.75,0.28
0.7001608998980373,0.35,-1.54,0.28
0.7001621999079362,0.35,-1.54,0.42
0.7001635999185964,0.56,-1.54,0.35
0.7001649999292567,0.77,-1.68,0.42
0.7001660999376327,0.63,-1.75,0.35
0.7001668999437243,0.77,-1.61,0.49
0.7001675999490544,0.42,-1.47,0.35
0.700168399955146,0.35,-1.47,0.35
0.7001690999604762,0.49,-1.68,0.28
0.7001697999658063,0.84,-1.61,0.42
0.7001705999718979,0.84,-1.68,0.42
0.7001718999817967,0.49,-1.54,0.35
0.7001726999878883,0.42,-1.47,0.42
0.7001734999939799,0.56,-1.47,0.49
0.7001745000015944,0.56,-1.61,0.28
0.700175599893555,0.56,-1.68,0.28
0.7001769999042153,0.98,-1.75,0.35
0.7001777999103069,0.63,-1.61,0.28
0.7001783999148756,0.49,-1.61,0.35
0.7001793999224901,0.77,-1.54,0.42
0.7001800999278203,0.84,-1.82,0.28
0.700180699932389,0.63,-1.61,0.42
0.7001813999377191,0.56,-1.68,0.35
0.7001820999430493,0.63,-1.54,0.49
0.7001830999506637,0.28,-1.54,0.56
0.7001838999567553,0.35,-1.47,0.35
0.700184499961324,0.56,-1.4,0.42
0.7001851999666542,0.63,-1.68,0.28
0.7001860999735072,0.56,-1.68,0.56
0.7001870999811217,0.63,-1.54,0.42
0.7001876999856904,0.56,-1.75,0.14
0.7001887999940664,0.7,-1.68,0.35
0.7001894999993965,0.77,-1.68,0.35
0.7001901000039652,0.49,-1.75,0.35
0.70019079989288,0.7,-1.61,0.42
0.7001913998974487,0.77,-1.54,0.35
0.7001921999035403,0.42,-1.54,0.28
0.7001929999096319,0.42,-1.54,0.35
0.7001937999157235,0.49,-1.75,0.14
0.7001945999218151,0.56,-1.47,0.49
0.7001952999271452,0.42,-1.61,0.28
0.7001959999324754,0.56,-1.54,0.35
0.7001966999378055,0.42,-1.54,0.35
0.7001979999477044,0.56,-1.61,0.28
0.700198799953796,0.77,-1.68,0.42
0.7001994999591261,0.77,-1.47,0.49
0.7002000999636948,0.63,-1.54,0.35
0.7002009999705479,0.63,-1.54,0.28
0.7002015999751166,0.7,-1.4,0.49
0.7002024999819696,0.98,-1.54,0.35
0.7002030999865383,0.42,-1.82,0.21
0.700203699991107,0.56,-1.82,0.42
0.7002044999971986,0.42,-1.47,0.28
0.7002053000032902,0.49,-1.54,0.28
0.700205999892205,0.21,-1.47,0.35
0.7002074999036267,0.84,-1.68,0.35
