time,x,y,z
0.0,0.7,-1.61,0.42
5.899928510189056e-06,0.63,-1.54,0.35
6.9999368861317635e-06,0.63,-1.61,0.35
7.79994297772646e-06,0.63,-1.75,0.28
8.499948307871819e-06,0.7,-1.68,0.35
9.599956683814526e-06,0.56,-1.54,0.35
1.0299962013959885e-05,0.56,-1.54,0.35
1.109996810555458e-05,0.7,-1.61,0.35
1.1999974958598614e-05,0.42,-1.68,0.28
1.3199984095990658e-05,0.63,-1.47,0.28
1.379998866468668e-05,0.56,-1.75,0.21
1.4399993233382702e-05,0.77,-1.54,0.42
1.4999997802078724e-05,0.56,-1.61,0.28
1.5600002370774746e-05,0.49,-1.47,0.28
1.6200006939470768e-05,0.63,-1.61,0.35
1.6700010746717453e-05,0.56,-1.54,0.42
1.71000137925148e-05,0.7,-1.47,0.49
1.789990346878767e-05,0.7,-1.61,0.56
1.8499908037483692e-05,0.63,-1.61,0.35
1.9099912606179714e-05,0.56,-1.61,0.28
1.9699917174875736e-05,0.63,-1.82,0.42
2.0499923266470432e-05,0.63,-1.61,0.28
2.159993164241314e-05,0.56,-1.61,0.35
2.2699940018355846e-05,0.56,-1.61,0.28
2.3699947632849216e-05,0.56,-1.75,0.21
2.4799956008791924e-05,0.63,-1.68,0.35
2.5699962861835957e-05,0.49,-1.68,0.42
2.6699970476329327e-05,0.56,-1.54,0.35
2.759997732937336e-05,0.49,-1.61,0.35
2.8999987989664078e-05,0.56,-1.68,0.35
2.95999925583601e-05,0.42,-1.68,0.21
3.0499999411404133e-05,0.49,-1.68,0.28
3.130000550299883e-05,0.63,-1.54,0.49
3.3199903555214405e-05,0.63,-1.54,0.28
3.379990812391043e-05,0.63,-1.61,0.28
3.459991421550512e-05,0.56,-1.54,0.35
3.559992182999849e-05,0.63,-1.54,0.42
3.6199926398694515e-05,0.63,-1.54,0.42
3.7199934013187885e-05,0.42,-1.68,0.21
3.799994010478258e-05,0.56,-1.61,0.42
3.869994543492794e-05,0.63,-1.75,0.21
3.9899954572319984e-05,0.63,-1.61,0.35
4.079996142536402e-05,0.7,-1.68,0.42
4.12999652326107e-05,0.63,-1.68,0.35
4.199997056275606e-05,0.63,-1.47,0.35
4.2899977415800095e-05,0.56,-1.61,0.28
4.339998122304678e-05,0.63,-1.61,0.49
4.409998655319214e-05,0.56,-1.61,0.42
4.4899992644786835e-05,0.56,-1.61,0.42
4.529999569058418e-05,0.7,-1.54,0.42
4.600000102072954e-05,0.7,-1.54,0.42
4.6900007873773575e-05,0.77,-1.54,0.35
4.730001091957092e-05,0.63,-1.54,0.49
4.8299902118742466e-05,0.7,-1.54,0.35
4.889990668743849e-05,0.49,-1.54,0.28
4.939991049468517e-05,0.7,-1.54,0.42
4.989991430193186e-05,0.63,-1.61,0.35
5.049991887062788e-05,0.63,-1.68,0.42
5.0999922677874565e-05,0.7,-1.54,0.35
5.139992572367191e-05,0.56,-1.75,0.28
5.1999930292367935e-05,0.56,-1.54,0.42
5.239993333816528e-05,0.56,-1.61,0.42
5.3299940191209316e-05,0.7,-1.61,0.35
5.3999945521354675e-05,0.7,-1.54,0.42
5.509995389729738e-05,0.56,-1.68,0.28
5.659996531903744e-05,0.56,-1.68,0.28
5.749997217208147e-05,0.63,-1.54,0.42
5.809997674077749e-05,0.63,-1.61,0.28
5.849997978657484e-05,0.49,-1.61,0.35
5.9399986639618874e-05,0.63,-1.47,0.42
5.989999044686556e-05,0.63,-1.54,0.49
6.079999729990959e-05,0.56,-1.54,0.42
6.140000186860561e-05,0.63,-1.54,0.42
6.210000719875097e-05,0.49,-1.61,0.35
6.2700011767447e-05,0.56,-1.61,0.35
6.340001709759235e-05,0.56,-1.61,0.42
6.399990525096655e-05,0.42,-1.61,0.35
6.529991514980793e-05,0.56,-1.68,0.42
6.579991895705462e-05,0.56,-1.61,0.28
6.649992428719997e-05,0.56,-1.54,0.35
6.7099928855896e-05,0.56,-1.61,0.42
6.789993494749069e-05,0.63,-1.61,0.35
6.829993799328804e-05,0.63,-1.68,0.35
6.869994103908539e-05,0.49,-1.61,0.28
6.919994484633207e-05,0.49,-1.75,0.14
6.959994789212942e-05,0.42,-1.75,0.21
6.999995093792677e-05,0.49,-1.54,0.28
7.049995474517345e-05,0.7,-1.54,0.35
7.099995855242014e-05,0.84,-1.47,0.35
7.149996235966682e-05,0.63,-1.54,0.35
7.199996616691351e-05,0.56,-1.54,0.35
7.239996921271086e-05,0.63,-1.61,0.42
7.289997301995754e-05,0.63,-1.54,0.49
7.429998368024826e-05,0.56,-1.54,0.35
7.469998672604561e-05,0.56,-1.68,0.28
7.51999905332923e-05,0.63,-1.54,0.42
7.559999357908964e-05,0.56,-1.68,0.35
7.599999662488699e-05,0.49,-1.61,0.28
7.650000043213367e-05,0.56,-1.68,0.28
7.690000347793102e-05,0.56,-1.54,0.21
7.740000728517771e-05,0.56,-1.68,0.35
7.780001033097506e-05,0.56,-1.68,0.28
7.82000133767724e-05,0.63,-1.54,0.35
7.860001642256975e-05,0.42,-1.61,0.21
7.909990381449461e-05,0.49,-1.61,0.28
7.969990838319063e-05,-8.12,6.37,1.12
8.019991219043732e-05,18.69,-6.16,1.26
8.099991828203201e-05,16.94,-3.15,0.35
8.159992285072803e-05,1.47,-9.38,0.28
8.309993427246809e-05,-0.63,-0.77,-0.14
8.369993884116411e-05,-9.94,1.75,0.63
8.41999426484108e-05,-1.4,0.98,0.49
8.469994645565748e-05,-3.5,0.35,0.14
8.519995026290417e-05,5.18,14.98,0.14
8.569995407015085e-05,-2.94,0.0,0.14
8.629995863884687e-05,-2.45,-2.87,0.21
8.679996244609356e-05,-2.87,-2.17,0.28
8.729996625334024e-05,1.47,-1.82,0.49
8.779997006058693e-05,1.33,-0.84,0.49
8.849997539073229e-05,2.52,-2.94,0.49
8.9899986051023e-05,0.56,-1.75,0.49
9.109999518841505e-05,1.61,-2.73,0.35
9.210000280290842e-05,-0.07,-1.33,0.49
9.350001346319914e-05,0.91,-1.96,0.28
9.489990770816803e-05,0.35,-1.89,0.21
9.629991836845875e-05,0.49,-1.19,0.21
9.709992446005344e-05,1.26,-1.82,0.21
9.77999297901988e-05,0.21,-1.33,0.21
9.849993512034416e-05,0.21,-1.54,0.21
9.96999442577362e-05,-0.77,-0.63,0.42
0.00010069995187222958,-0.07,-1.4,0.49
0.00010159995872527361,0.63,-2.03,0.63
