time,x,y,z
0.7000697000185028,0.7,-1.54,0.35
0.7000758999492973,0.7,-1.54,0.35
0.700077399960719,0.56,-1.61,0.21
0.7000781999668106,0.42,-1.68,0.35
0.7000788999721408,0.49,-1.68,0.35
0.7000799999805167,0.7,-1.68,0.42
0.7000806999858469,0.63,-1.61,0.35
0.7000815999926999,0.42,-1.75,0.21
0.7000827000010759,0.63,-1.61,0.42
0.7000837000086904,0.7,-1.75,0.35
0.700084500014782,0.63,-1.54,0.35
0.7000851000193506,0.63,-1.61,0.28
0.7000862000277266,0.56,-1.75,0.35
0.7000871999189258,0.63,-1.61,0.35
0.7000877999234945,0.63,-1.68,0.35
0.7000884999288246,0.63,-1.54,0.35
0.7000892999349162,0.63,-1.68,0.35
0.7000901999417692,0.56,-1.61,0.35
0.7000914999516681,0.63,-1.54,0.42
0.7000922999577597,0.49,-1.61,0.42
0.7000937999691814,0.7,-1.47,0.49
0.7000944999745116,0.56,-1.54,0.42
0.7000953999813646,0.56,-1.68,0.42
0.7000963999889791,0.63,-1.61,0.42
0.7000972999958321,0.42,-1.54,0.35
0.7000983000034466,0.56,-1.68,0.42
0.7000991000095382,0.56,-1.68,0.42
0.7000998000148684,0.56,-1.54,0.49
0.7001005000201985,0.63,-1.68,0.28
0.7001013000262901,0.7,-1.54,0.56
0.7001022000331432,0.56,-1.54,0.42
0.7001027999212965,0.56,-1.61,0.35
0.7001033999258652,0.63,-1.68,0.42
0.7001045999350026,0.63,-1.54,0.63
0.7001055999426171,0.63,-1.61,0.35
0.7001062999479473,0.63,-1.68,0.35
0.7001069999532774,0.7,-1.54,0.42
0.700107799959369,0.63,-1.54,0.35
0.7001084999646991,0.77,-1.61,0.42
0.7001090999692678,0.63,-1.68,0.28
0.7001096999738365,0.7,-1.61,0.35
0.7001107999822125,0.63,-1.68,0.35
0.7001113999867812,0.49,-1.54,0.21
0.7001119999913499,0.56,-1.68,0.21
0.7001125999959186,0.56,-1.47,0.49
0.7001132000004873,0.7,-1.54,0.35
0.700113800005056,0.63,-1.61,0.28
0.7001144000096247,0.56,-1.68,0.21
0.7001150000141934,0.56,-1.54,0.35
0.700115800020285,0.56,-1.61,0.28
0.7001164000248536,0.49,-1.68,0.28
0.7001170000294223,0.49,-1.68,0.21
0.700117600033991,0.7,-1.54,0.49
0.7001188999274746,0.7,-1.54,0.35
0.7001195999328047,0.63,-1.68,0.42
0.7001204999396577,0.7,-1.61,0.35
0.7001212999457493,0.49,-1.54,0.21
0.700121899950318,0.56,-1.68,0.42
0.7001224999548867,0.7,-1.61,0.35
0.7001230999594554,0.63,-1.54,0.42
0.7001236999640241,0.56,-1.54,0.49
0.7001242999685928,0.63,-1.47,0.35
0.7001248999731615,0.63,-1.75,0.42
0.7001254999777302,0.49,-1.54,0.42
0.7001260999822989,0.56,-1.61,0.35
0.7001274999929592,0.49,-1.68,0.42
0.7001280999975279,0.56,-1.61,0.35
0.7001287000020966,0.7,-1.47,0.42
0.7001294000074267,0.7,-1.54,0.49
0.7001300000119954,0.77,-1.68,0.28
0.7001306000165641,0.56,-1.68,0.21
0.7001312000211328,0.49,-1.61,0.28
0.7001318000257015,0.63,-1.54,0.42
0.7001324000302702,0.56,-1.68,0.28
0.7001329999184236,0.63,-1.61,0.35
0.7001335999229923,0.56,-1.54,0.35
0.700134199927561,0.77,-1.54,0.35
0.7001356999389827,0.7,-1.61,0.21
0.7001363999443129,0.56,-1.47,0.35
0.700137099949643,0.7,-1.61,0.35
0.7001376999542117,0.63,-1.54,0.35
0.7001382999587804,0.63,-1.47,0.35
0.700139099964872,0.56,-1.68,0.35
0.7001396999694407,0.56,-1.54,0.35
0.7001402999740094,0.56,-1.54,0.42
0.7001408999785781,0.56,-1.61,0.42
0.7001414999831468,0.56,-1.47,0.35
0.7001420999877155,0.56,-1.61,0.49
0.7001426999922842,0.56,-1.47,0.42
0.7001432999968529,0.63,-1.68,0.28
0.7001439000014216,0.56,-1.61,0.35
0.7001445000059903,0.56,-1.61,0.35
0.700145100010559,0.7,-1.61,0.35
0.7001468000235036,0.63,-1.54,0.35
0.7001475000288337,0.63,-1.61,0.42
0.7001481000334024,0.56,-1.75,0.28
0.7001486999215558,0.7,-1.54,0.35
0.7001492999261245,0.63,-1.61,0.28
0.7001499999314547,0.63,-1.61,0.42
0.7001505999360234,0.63,-1.68,0.42
0.700151199940592,0.56,-1.54,0.35
0.7001517999451607,0.56,-1.61,0.28
0.7001524999504909,0.63,-1.47,0.35
0.7001530999550596,0.49,-1.61,0.35
0.7001536999596283,0.63,-1.54,0.35
0.700154299964197,0.49,-1.68,0.35
0.7001549999695271,0.56,-1.61,0.35
0.7001558999763802,0.56,-1.68,0.35
0.7001568999839947,0.56,-1.68,0.35
0.700158299994655,0.63,-1.47,0.35
0.7001589999999851,0.7,-1.54,0.49
0.7001598000060767,0.7,-1.61,0.35
0.7001605000114068,0.63,-1.68,0.28
0.7001615000190213,0.56,-1.61,0.28
0.70016210002359,0.63,-1.61,0.42
0.7001629000296816,0.56,-1.68,0.28
0.700163499917835,0.63,-1.47,0.42
0.7001642999239266,0.63,-1.61,0.35
0.7001651999307796,0.56,-1.61,0.28
0.7001658999361098,0.7,-1.68,0.42
0.7001664999406785,0.49,-1.75,0.21
0.7001671999460086,0.63,-1.54,0.42
0.7001677999505773,0.63,-1.61,0.42
0.7001685999566689,0.56,-1.47,0.42
0.7001697999658063,0.56,-1.54,0.28
0.7001704999711365,0.56,-1.54,0.49
0.7001711999764666,0.56,-1.68,0.28
0.7001719999825582,0.42,-1.68,0.21
0.7001725999871269,0.63,-1.61,0.42
0.7001735999947414,0.63,-1.47,0.42
0.7001741999993101,0.7,-1.54,0.49
0.7001749000046402,0.77,-1.54,0.21
0.7001757000107318,0.56,-1.61,0.42
0.700176400016062,0.7,-1.54,0.49
0.7001772000221536,0.77,-1.54,0.42
0.7001779000274837,0.56,-1.61,0.28
0.7001787000335753,0.77,-1.68,0.35
0.7001793999224901,0.49,-1.68,0.21
0.7001800999278203,0.7,-1.47,0.42
0.7001809999346733,0.56,-1.68,0.28
0.7001816999400035,0.63,-1.61,0.28
0.7001822999445722,0.49,-1.54,0.21
0.7001829999499023,0.56,-1.54,0.49
0.700183599954471,0.77,-1.54,0.35
0.7001842999598011,0.7,-1.61,0.42
0.7001848999643698,0.7,-1.61,0.35
0.7001854999689385,0.7,-1.54,0.49
0.7001863999757916,0.63,-1.61,0.28
0.7001869999803603,0.56,-1.68,0.28
0.7001881999894977,0.56,-1.68,0.28
0.7001887999940664,0.63,-1.54,0.28
0.700189399998635,0.63,-1.61,0.35
0.7001902000047266,0.49,-1.61,0.42
0.7001909000100568,0.63,-1.54,0.42
0.7001915000146255,0.42,-1.61,0.28
0.7001921000191942,0.49,-1.68,0.42
0.7001927000237629,0.63,-1.61,0.28
0.7001933000283316,0.63,-1.54,0.49
0.7001939000329003,0.63,-1.54,0.49
0.7001944999210536,0.42,-1.75,0.21
0.7001950999256223,0.77,-1.61,0.49
0.700195699930191,0.7,-1.54,0.49
0.7001963999355212,0.49,-1.47,0.28
0.7001969999400899,0.77,-1.54,0.42
0.70019769994542,0.7,-1.54,0.35
0.7001983999507502,0.63,-1.68,0.35
0.7001989999553189,0.63,-1.54,0.42
0.7002000999636948,0.49,-1.61,0.28
0.7002006999682635,0.56,-1.54,0.35
0.7002014999743551,0.56,-1.54,0.35
0.7002021999796852,0.7,-1.54,0.56
0.7002029999857768,0.56,-1.75,0.28
0.7002035999903455,0.56,-1.61,0.35
0.7002052000025287,0.63,-1.54,0.35
0.7002058000070974,0.56,-1.75,0.28
0.7002065000124276,0.63,-1.68,0.35
0.7002071000169963,0.49,-1.61,0.28
0.700207700021565,0.56,-1.54,0.28
0.7002083000261337,0.56,-1.61,0.35
0.7002089000307024,0.63,-1.61,0.35
0.7002095999196172,0.56,-1.61,0.28
0.7002101999241859,0.56,-1.61,0.35
0.7002107999287546,0.7,-1.54,0.28
0.7002114999340847,0.63,-1.61,0.28
0.7002121999394149,0.63,-1.61,0.42
0.7002127999439836,0.56,-1.68,0.35
0.7002134999493137,0.49,-1.61,0.21
0.7002141999546438,0.56,-1.68,0.35
0.7002147999592125,0.63,-1.68,0.35
0.7002153999637812,0.63,-1.61,0.42
0.7002159999683499,0.63,-1.61,0.35
0.7002165999729186,0.63,-1.61,0.42
0.7002171999774873,0.63,-1.54,0.35
0.700217799982056,0.56,-1.54,0.42
0.7002185999881476,0.63,-1.61,0.42
0.7002195999957621,0.56,-1.68,0.35
0.7002204000018537,0.49,-1.61,0.42
0.7002211000071838,0.49,-1.54,0.21
0.7002217000117525,0.56,-1.61,0.35
0.7002223000163212,0.63,-1.68,0.35
