Time,x,y,z
1,0.42,-1.47,0.42
2,0.49,-1.61,0.42
3,0.63,-1.47,0.56
4,0.56,-1.61,0.14
5,0.49,-1.61,0.35
6,0.63,-1.54,0.35
7,0.56,-1.61,0.21
8,0.49,-1.61,0.28
9,0.56,-1.54,0.21
10,0.70,-1.47,0.35
11,0.56,-1.54,0.35
12,0.63,-1.61,0.42
13,0.49,-1.61,0.49
14,0.70,-1.54,0.42
15,0.56,-1.47,0.21
16,0.49,-1.47,0.28
17,0.49,-1.54,0.42
18,0.56,-1.54,0.35
19,0.63,-1.54,0.35
20,0.49,-1.61,0.28
21,0.49,-1.54,0.42
22,0.49,-1.61,0.28
23,0.63,-1.54,0.42
24,0.42,-1.54,0.28
25,0.63,-1.54,0.35
26,0.56,-1.54,0.35
27,0.49,-1.61,0.28
28,0.56,-1.54,0.28
29,0.49,-1.54,0.21
30,0.63,-1.47,0.35
31,0.49,-1.68,0.28
32,0.56,-1.47,0.42
33,0.56,-1.47,0.35
34,0.63,-1.47,0.49
35,0.63,-1.54,0.42
36,0.63,-1.61,0.49
37,0.63,-1.54,0.35
38,0.49,-1.54,0.21
39,0.63,-1.54,0.35
40,0.56,-1.61,0.35
41,0.63,-1.54,0.42
42,0.49,-1.54,0.35
43,0.56,-1.47,0.28
44,0.49,-1.47,0.49
45,0.70,-1.47,0.49
46,0.63,-1.68,0.35
47,0.42,-1.68,0.28
48,0.56,-1.61,0.42
49,0.49,-1.47,0.35
50,0.56,-1.61,0.42
51,0.63,-1.54,0.35
52,0.63,-1.54,0.35
53,0.56,-1.61,0.28
54,0.56,-1.61,0.28
55,0.63,-1.54,0.35
56,0.63,-1.47,0.28
57,0.70,-1.47,0.42
58,0.49,-1.61,0.35
59,0.49,-1.61,0.35
60,0.56,-1.61,0.42
61,0.70,-1.47,0.49
62,0.56,-1.68,0.28
63,0.49,-1.68,0.14
64,0.56,-1.68,0.42
65,0.49,-1.68,0.42
66,0.49,-1.61,0.28
67,0.63,-1.61,0.42
68,0.63,-1.54,0.35
69,0.56,-1.54,0.28
70,0.63,-1.61,0.42
71,0.49,-1.54,0.28
72,0.63,-1.54,0.35
73,0.49,-1.47,0.35
74,0.63,-1.68,0.35
75,0.56,-1.54,0.28
76,0.49,-1.47,0.35
77,0.70,-1.54,0.42
78,0.56,-1.54,0.21
79,0.70,-1.47,0.28
80,0.49,-1.61,0.35
81,0.56,-1.54,0.35
82,0.49,-1.61,0.35
83,0.63,-1.47,0.42
84,0.56,-1.54,0.28
85,0.56,-1.68,0.35
86,0.56,-1.47,0.49
87,0.63,-1.47,0.49
88,0.77,-1.47,0.35
89,0.49,-1.61,0.21
90,0.56,-1.54,0.28
91,0.49,-1.47,0.35
92,0.56,-1.47,0.35
93,0.49,-1.54,0.28
94,0.63,-1.54,0.42
95,0.56,-1.47,0.35
96,0.49,-1.75,0.21
97,0.63,-1.47,0.35
98,0.56,-1.47,0.42
99,0.63,-1.47,0.35
100,0.42,-1.61,0.28
101,0.63,-1.61,0.28
102,0.56,-1.54,0.35
103,0.63,-1.54,0.42
104,0.63,-1.47,0.35
105,0.35,-1.54,0.21
106,0.56,-1.54,0.28
107,0.42,-1.61,0.28
108,0.49,-1.61,0.28
109,0.49,-1.40,0.35
110,0.70,-1.47,0.56
111,0.49,-1.68,0.28
112,0.56,-1.68,0.35
113,0.56,-1.54,0.42
114,0.63,-1.54,0.42
115,0.63,-1.61,0.42
116,0.42,-1.75,0.28
117,0.56,-1.68,0.42
118,0.56,-1.47,0.42
119,0.70,-1.47,0.56
120,0.56,-1.61,0.35
121,0.63,-1.54,0.49
122,0.56,-1.61,0.28
123,0.56,-1.68,0.35
124,0.63,-1.54,0.42
125,0.70,-1.61,0.42
126,0.70,-1.47,0.42
127,0.49,-1.61,0.28
128,0.63,-1.61,0.42
129,0.63,-1.61,0.28
130,0.70,-1.47,0.42
131,0.49,-1.75,0.28
132,0.42,-1.75,0.49
133,0.49,-1.61,0.35
134,0.56,-1.54,0.49
135,0.63,-1.54,0.42
136,0.42,-1.61,0.28
137,0.63,-1.54,0.28
138,0.49,-1.47,0.35
139,0.56,-1.54,0.35
140,0.63,-1.54,0.49
141,0.63,-1.61,0.42
142,0.56,-1.54,0.21
143,0.42,-1.68,0.21
144,0.56,-1.54,0.35
145,0.49,-1.54,0.28
146,0.56,-1.47,0.21
147,0.49,-1.54,0.28
148,0.56,-1.61,0.28
149,0.63,-1.54,0.42
150,0.70,-1.61,0.42
151,0.56,-1.54,0.42
152,0.70,-1.54,0.42
153,0.63,-1.47,0.28
154,0.35,-1.61,0.35
155,0.49,-1.54,0.49
156,0.56,-1.47,0.28
157,0.63,-1.54,0.49
158,0.56,-1.61,0.28
159,0.49,-1.68,0.28
160,0.56,-1.61,0.42
161,0.63,-1.54,0.42
162,0.70,-1.47,0.49
163,0.42,-1.61,0.42
164,0.56,-1.54,0.42
165,0.49,-1.68,0.35
166,0.63,-1.54,0.35
167,0.56,-1.61,0.35
168,0.63,-1.54,0.35
169,0.49,-1.68,0.28
170,0.56,-1.61,0.42
171,0.56,-1.54,0.35
172,0.63,-1.54,0.35
173,0.70,-1.47,0.28
174,0.42,-1.54,0.35
175,0.49,-1.54,0.35
176,0.56,-1.47,0.35
177,0.56,-1.54,0.42
178,0.56,-1.40,0.35
179,0.49,-1.68,0.28
